1257819251;WellSpan Online Urgent Care;https://itunes.apple.com/us/app/wellspan-online-urgent-care/id1257819251?mt=8;This app is for WellSpan Plus and Standard Plan subscribers only. General release to the public is planned for 2018.From home or work, while on vacation, or for your child at college, WellSpan Online Urgent Care is a new option for quick, convenient health care at a time and place of your choosing. Patients with non-emergency symptoms (e.g., sore throat, UTI, earache, pink eye, sinus infection, fever, cough, rash, etc.) now can access on-demand, high-quality care 24/7 using this app via a smartphone or mobile device. Connect with a physician in real time to receive a diagnosis, treatment plan, and prescription as needed. Later, if you or your regular physician need to review notes from your online urgent care visit, you can find them in your MyWellSpan account records. App features:oLive video visits for adults and children (3 months and older)oEvaluation by board-certified physiciansoAbility to reserve place in lineoSecure, encrypted platform;1;Across;;;NA;NA;I pazienti con sintomi non di emergenza (es. Mal di gola, UTI, mal d'orecchi, occhi rosa, sinusite, febbre, tosse, eruzione cutanea, ecc.) Possono ora accedere a cure on-demand. IN CHE AMBITO? TUTTI?;;NA;Test;Pediatrics;MentalHealth&Neurology;SensorySystemsHealthcare
914520833;MediaLibrary;https://itunes.apple.com/us/app/medialibrary/id914520833?mt=8;The MediaLibrary App from Ivoclar Vivadent allows quick and efficient access to all customer information provided by Ivoclar Vivadent via mobile devices. It simplifies the search for and management of relevant documents including instructions for use, brochures, scientific documentation and safety data sheets. Search results can be filtered according to category, language and file type. Moreover, the search results can be saved for later use.The App also offers the option of saving your documents locally, so that you have them at hand whenever you need them. As soon as you are online again, the saved documents are automatically checked against the database and updated if required.As a result, the MediaLibrary App from Ivoclar Vivadent helps you to stay abreast of things.Functions:- Overview page providing the latest information about your documents- Filter search (according to category, language and file type)- Search results can be saved- Folder Tree structure- Favourites feature- Downloading of documents for offline use;1;dentistry;;;NA;NA;;;NA;Training;Across;NA;NA
570260975;Metro Alert;https://itunes.apple.com/us/app/metro-alert/id570260975?mt=8;Metro Alert is intended primarily for use by emergency first responders, but also may be utilized by those throughout the country as a reference tool.Metro Alert links the emergency first responder directly with the receiving organization's communication center. The GPS function instantly alerts the communication center of your location while we verify aircraft availability and ETA. This speeds response times and places the flight crew on standby at no cost to your patient. You still must go through your normal request channels to launch the helicopter.Metro Alert also provides additional functions and important reference information for medical and trauma emergencies including:  Send EKG, wound, accident scene photos  Send HIPAA compliant social media photos  Access education references and courses  EMS pocket reference  Contact information and moreAlthough all public safety providers may utilize Metro Alert, registration is required for full activation and functionality. Registration is free and will take less than three minutes.Designed for all public safety personnel, this application was designed and tested in collaboration with emergency first responders.;1;EmergencyMedicine;;;NA;NA;;;NA;Training;Cardiology;NA;NA
988957178;MyCareLink SmartÂ™ US;https://itunes.apple.com/us/app/mycarelink-smart-us/id988957178?mt=8;Medtronic makes it easy for heart device patients to stay connected to their doctor. The MyCareLink Smart Monitor for pacemaker patients, including CRT-P, combines a Reader and an app, making this a convenient way to send heart device information remotely to your doctor between clinic visits or whenever youre not feeling well. The app can only be used with a MyCareLink Smart Reader, which is prescribedby the patients doctor.The MyCareLink Smart Mobile App allows Medtronic pacemaker patients, including CRT-P, to: Send heart device information wherever you go*- just remember your Reader See the date you last sent heart device information to your clinicThe screenshots below demonstrate the steps for this app, once its downloaded onto your mobile device.*Cellular and Wi-Fi service availability apply.;1;Cardiology;;;NA;NA;;;NA;Training;Cardiology;NA;NA
1299588923;LeukoCounter;https://itunes.apple.com/us/app/leukocounter/id1299588923?mt=8;LeukoCounter is a differential counter for Leukocytes and Erythroblast.With it, you can perform your count in a dynamically, intuitively and quickly way.You can check the results of the sample right after its completion in an organized way, being able to add a name for your sample and a note to use in the way that suits you the best.It has an automatic calculation of L / mm3 (micro liter / cubic millimeter) of blood per cell type based on the amount inserted for better blood analysis.The sharing option in the Result and Detail of the sample allows you to send results of your samples easily.In Settings you can:- Prevent screen locking for more convenience during counting- Change the maximum amount of Leukocytes to the counts- Enable or remove sounds and vibrations;1;Across;;;NA;NA;;;NA;Training;Across;NA;NA
580300647;Nutrition - Food Details;https://itunes.apple.com/us/app/nutrition-food-details/id580300647?mt=8;Fast search through the entire USDA nutrient database to find nutrient details on 8192 common food items available in the US.The USDA National Nutrient Database for Standard Reference (SR) is the major source of food composition data in the United States. It provides the foundation for most food composition databases in the public and private sectors. As information is updated, new versions of the database are released. This version, Release 25 (SR25), contains data on 8,194 food items and up to 146 food components. It replaces SR24 issued in September 2011. All data is taken from  U.S. Department of Agriculture, Agricultural Research Service. 2012. USDA National Nutrient Database for Standard Reference, Release 25. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/nutrientdata;1;Nutrition;;;NA;NA;;;NA;Training;Nutrition;NA;NA
1391498351;Pre Reg Master;https://itunes.apple.com/us/app/pre-reg-master/id1391498351?mt=8;The Pre Reg Master app prepares the country's future pharmacists for the pre-registration exam by granting them access to hundreds of questions and offering detailed explanations that clear out all dilemmas they might have.The app is divided into 5 cards: Clinical, OTC, Law, Miscellaneous and Randomise. The clinical section contains all of the BNFs 16 chapters. Simply select the section you'd like to work on and instantly start checking the level of your knowledge directly from your iPhone. Pre Reg Master app will correct you immediately if you submit a wrong answer and provide you with an explanation. You can monitor your progress in each section because the app displays the number of correctly answered questions for each day of the week. Studying for the pre-registration exam with Pre Reg Master app is like taking a quiz, only the reward is reaching your dream of becoming a registered pharmacist. Learning on the go with Pre Reg Master:- There are more than 400 questions in the app's database- Choose from timed or untimed questions to create a more exam-centred environment - Clinical section of the app contains all 16 BNF chapters- Law section features a strong variety of law-related subjects- Randomise section challenges you to reply to questions from different sections without any particular order- All questions were written by a group of pharmacists from community and hospital, and newly qualified ones too- Detailed explanations are provided for each question- Users can monitor their progress on a daily or weekly basis- The elegantly designed and user-friendly interface makes using the Pre Reg Master app a pure joy- The question database is updated regularly- Customer support is available at all hours - hello@preregmaster.com- The app is compatible with iOS 9.0 or later;1;Across;;;NA;NA;;;NA;Training;SleepAndRespiratoryCare;NA;NA
1319595177;Track To Ten;https://itunes.apple.com/us/app/track-to-ten/id1319595177?mt=8;An easy app which teaches kids about eating healthy and doing healthy activities while encouraging them to Track To Ten each day.  Kids earn credits when they eat healthy foods, like FRUITS, VEGGIES & WHOLE GRAINS!  If they don't know what a WHOLE GRAIN is, the app teaches them by giving examples (granola bar, oatmeal, wheat bread...). They also earn credits for doing healthy activities like BEING ACTIVE, READING and GETTING ENOUGH SLEEP!  Track To Ten teaches moderation when it comes to eating too many SWEETS or drinking SOFT DRINKS, which are full of sugar.  Track To Ten also discourages too much TV WATCHING and ELECTRONICS while encouraging healthier activities like being active or reading a book.All in fun, kids try to beat their High Score and get encouraging messaging while they Track To Ten each day.Best suited for ages 8 - 13 years old (3rd - 8th grade).Individual monthly subscription access to the Track To Ten Wellness Program is $3.99/month. Payment will be charged to your iTunes Account at confirmation of purchase.  The monthly subscription to Track To Ten Wellness Program automatically renews at $3.99/month unless auto-renew is turned off at least 24-hours before the end of the current period. Subscriptions may be managed and auto-renewal may be turned off by going to your Account Settings after purchase.Terms of Service link is here: https://tracktoten.com/terms-of-service/Contact us to get more kids involved and earn pledges for your organization by starting a fundraiser.  Kids get pledges for earning credits for eating healthy and doing healthy activities.  Contact us for fundraising information:  laura@tracktoten.com;1;Nutrition;;;NA;NA;;;NA;Training;Nutrition;GinecologyAndObstetrics;Cardiology
444569826;Nurse Midwife Exam Prep;https://itunes.apple.com/us/app/nurse-midwife-exam-prep/id444569826?mt=8;With 250 practice questions, Upward Mobilitys Certified Nurse-Midwife app will help you prepare for the AMCB CNM certification exam.This app makes the perfect study tool for nurse-midwives working to advance their career with CNM certification, or for those looking for extra practice in preparation for the AMCB Midwife certification exam.Our targeted multiple choice questions include detailed explanations to help reinforce your comprehension of the material. All our questions were written and edited exclusively for Upward Mobility by midwifery experts. Questions cover crucial concepts in midwifery, including:   Primary care  Gynecology  Antepartum care  Intrapartum care  Postpartum care  Newborn care  Professional IssuesThe app also features our exclusive, intuitive UI, including a study mode that lets you learn at your own pace, and a test mode that helps you simulate the exam experience. This app is neither affiliated with nor endorsed by the American Midwifery Certification Board or any other organization.Upward Mobility is an independent test-preparation apps company that creates high quality material that is witty and engaging, perfect for on-the-go students and ambitious professionals. All of our content is developed exclusively for Upward Mobility by writers who are subject matter experts and undergoes a thorough review process. We are a double bottom line company that is committed to education in the developing world. Some of the profits will be used to deploy education via mobile phone in emerging countries to improve their total factor productivity growth. Customer satisfaction is our top priority, and if you have any questions or comments or are unsatisfied with our products in any way, please contact us at info@upwardpro.com and we will do our best to help you.;1;Across;;;NA;NA;;;NA;Training;GinecologyAndObstetrics;NA;NA
1289588995;Kids Yoga Stickers & Emoji;https://itunes.apple.com/us/app/kids-yoga-stickers-emoji/id1289588995?mt=8;Get the latest Kids Yoga Stickers & Emoji app now & show the kids on how fun and healthier it is to practise yoga. Kids yoga is the one of the trending exercise for kids to instil better discipline and calm active minds.Add cute little kids yoga stickers in your conversations and messages to your kids. Send cute poses stickers like Tree pose, Cat Pose or Chair pose and encourage your kids to try it out. Kids Yoga Stickers and Emoji app is suitable for all irregardless whether is for kids or adults. How to use this sticker pack:- Start your message with the Messages button. Tap the >sign button on the left of the text box.- Tap the A button and it will bring up a screen with your recent use stickers if any. Tap the 4 dots button at the bottom left to open the iMessage app drawer.- Tap the icon sticker pack and start sending stickers!Additional tips:- You can DRAG & DROP the stickers of your choice into your message- You can scale & rotate stickers by using your 2 fingers before placing the sticker on a bubble.Choose from a variety of cute kids stickers in yoga poses and lightened up your daily conversations with your family members and friends alike.Stay tune for more cool and lovely stickers that we are adding in the collections in the near future!;1;pediatrics;;;NA;NA;;;NA;Training;Surgery;NA;NA
882554622;Diabetes Canada;https://itunes.apple.com/us/app/diabetes-canada/id882554622?mt=8;Note: The Canadian Diabetes Association is now Diabetes CanadaPublished every five years, the Diabetes Canada Clinical Practice Guidelines for the Prevention and Management of Diabetes in Canada represent the best and most current evidence-based clinical practice data for healthcare professionals. On a global stage, the Guidelines support Diabetes Canada's status as a leader in diabetes prevention and management, and help physicians guide their patients in the screening, prevention, diagnosis, care, management and education for Canadians living with type 1, type 2 and gestational diabetes.This mobile app is designed to incorporate the professional healthcare tools, the executive summary, slide decks, and narrated slide presentations.;1;DiabetesCare;;;NA;NA;;;NA;Training;DiabetesCare;Endocrinology;NA
881559330;CBRNE- Hazardous materials;https://itunes.apple.com/us/app/cbrne-hazardous-materials/id881559330?mt=8;This is the mobile version of CBRNEThis information for hazardous materials was produced by virtue of Nordic collaboration in accordance with the Haga Declaration.Local and national representatives from the fire & rescue service, emergency medical services (EMS), and the police in Sweden and Norway cooperated on producing the information. The app is intended for use by the first responders of the emergency services from the moment they receive an alarm up to the first 30 minutes on scene at an incident, including a notepad, camera, voicerecording which can be shared via eg. email.The app is envisaged to function as a checklist and decision-support for personell with existing knowledge of emergency response operations. As no two incidents are alike it is impossible to set an exact order of work, the incident itself determines the order of work.;1;Endocrinology;;;NA;NA;;;NA;Training;NOT;NA;NA
950390056;RCR Journals;https://itunes.apple.com/us/app/rcr-journals/id950390056?mt=8;"RCR JournalsIt just got a whole lot easier to keep up with the most important advances in your field. Clinical Radiology and Clinical Oncology are now available on the RCR Journals app bringing you the convenience of reading your favorite journals from anywhere in the world with just a tap. Now available for iPads and iPhones! Stay ahead with alerts when new issues are available and read Articles in Press throughout the month Experience innovative digital content with the newly introduced Article enhancements; featuring AudioSlides, Virtual Microscope, 3D Radiological Viewer, 3D Neuroimaging Viewer, and more. Get access to the journal content on the app via your institutions IP Enjoy Open Access and Open Archive Content without having to login Accessibility support to assist the visually impaired Interact with figures, tables, and supplementary content Stream multimedia for faster viewing or download for later Take notes, highlight articles and share via email and social media Personalize your experience with My Reading List and save articles for offline readingJournal subscribers: Log in with the same username and password that grants you access to the full journal content on the Clinical Radiology and Clinical Oncology websites. These credentials will allow full access to all content on the app.Minimum requirements: iOS 10About RCR JournalsClinical RadiologyClinical Radiology is an International Journal bringing you original research, editorials and review articles on all aspects of diagnostic imaging, including: Computed tomography Magnetic resonance imaging Ultrasonography Digital radiology Interventional radiology Radiography Nuclear medicine.Papers on radiological protection, quality assurance, audit in radiology and matters relating to radiological training and education are also included. In addition, each issue contains correspondence, book reviews and notices of forthcoming events.Clinical OncologyClinical Oncology is essential reading for all those with an active interest in the treatment of cancer. Its multidisciplinary approach allows readers to keep up-to-date with developments in their own as well as related fields.Each issue is carefully selected to provide a combination of high quality original research, informative editorials and state-of-the-art reviews. The Journal covers all aspects of the clinical management of cancer patients and its authors are drawn from leading international centres.The Journal features papers on all types of malignant disease including pathology, diagnosis and therapy, including radiotherapy, and systemic treatment.iTunes SubscriptionsiTunes Subscriptions to Clinical RadiologyA single issue of the journal for $21.991-year subscription to the journal for $224.99iTunes Subscriptions to Clinical OncologyA single issue of the journal for $21.991-year subscription to the journal for $224.99Payment for all purchases will be charged to your iTunes account upon confirmation of purchase.iTunes Subscribers Auto-Renew FeatureYearly iTunes subscriptions will automatically renew each year unless you cancel. You can cancel at any time and up to 24 hours before your current subscription expires. Your iTunes account will automatically be charged the same price for the renewal within 24 hours prior to the end of the current period unless you change your subscription preferences in your iTunes Account Settings. You can manage your subscriptions through your Account Settings after purchase. No cancellation of the current subscription is allowed during the active subscription period.Our privacy policy is here: http://www.elsevier.com/EULA_Apple_apps";1;Across;;;NA;NA;;;NA;Training;Nutrition;Surgery;NA
