"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date"
"https://itunes.apple.com/us/app/female-workout-fitness-trainer/id1435301162?mt=8";"Female Workout Fitness Trainer";1435301162;"Health&Fitness";"Female Workout - Female Fitness Trainer helps you to burn belly fat, tone butt, slim legs, trim waistline and get in shape. Follow the home workout to feel the burn. Keep fit and be a better me!Train your body, burn calories, lose weight, you will get a sexy body before you know it!Why Female Workout Fitness Trainer to keep in mobile ?* Multiple FREE Workout & Fitness routines and Exercises.* Quick and Effective Workout maximise fat burning.* 100% FREE! No locked Features.* Workouts for all levels.* Warm-up and stretching routines.* Especially designed fitness for weight loss app free for women .* Full body workout at home, buttocks workout, abs workout, burn fat workout, Perfect fitness workouts.* Animation guidance just like your personal workout trainer.* Weight loss Challenge for effective workouts.Female Workout Trainer for 30 Days is designed for you to lose weight in a fast and safe way. Not only does it have systematic workouts, but it also provides diet plans at your disposal. It is scientifically proven to help improve your health and fitness. Since exercise intensity increases step-by-step, don’t forget to take a break for every three days so your body can adjust.Female Workout Fitness Trainer will help you to reach your health, strength, weight and fat loss, and training goals. If you want to lose weight, get a six pack, strengthen your core or tone your abs. Start training and keep transform your body!Application features:-- Free and Simple- 20+ Exercises- Animation showing how to do each exercise- Quick Belly fat loss- Advanced bodybuildingThis Female Workout Fitness Trainer is specially for women, so download it now and get your free workout program today ! The best app for fat burning and body shaping….Exercise with Female Workout Fitness Trainer - your personal mobile training! Download and see for yourself!It’s so easy to be fit and have well-trained muscles, slender legs and butts and flat belly.Do not hesitate to download Female Fitness Trainer !If you liked our application please don’t forget to rate it Good luck! Keep doing Fitness Workouts!";"Female Workout Fitness Trainer, SivaCharan L, Health & Fitness, Entertainment, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1423169526;"SivaCharan L";"https://itunes.apple.com/us/developer/sivacharan-l/id1423169526?mt=8";0;NA;23,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/ficha-de-treino/id1258929155?mt=8";"Ficha de Treino";1258929155;"Health&Fitness";"Peça para sua academia, adotar o FICHA DE TREINO.O Ficha de Treino é um aplicativo desenvolvido para Academias gerenciar as fichas de treinos de seus usuários, sem frescuras, sem enrolação. Trabalhamos para agilizar todos os processos. E os resultados estão sendo incríveis!";"Ficha de Treino, Andre Luis Perloti Silva, Sports, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.3.1";4;"Portuguese";1258929154;"Andre Luis Perloti Silva";"https://itunes.apple.com/us/developer/andre-luis-perloti-silva/id1258929154?mt=8";0;NA;24,8;"2018-08-25";"2017-08-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitcast/id993870895?mt=8";"FitCast";993870895;"Health&Fitness";"FitCast allows you to live stream video from your phone to all of your followers at once. Press 'Broadcast', and instantly stream your live video stream to the Under Amour's Record Timeline.When your followers have the app, they will also get pushed notified with your live stream, watch, comment and interact with it using the app. The rules of FitCast:[+] Streams will be pushed to followers in real time via push notifications.[+] People can only watch it live. There are no reruns. [+] Everyone can watch on web.[+] Be kind.";"FitCast, Gym Farm LLC, Health & Fitness, Social Networking, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";17;"English, Catalan, Czech, Danish, Dutch, French, German, Greek, Indonesian, Italian, Japanese, Korean, Norwegian Bokmål, Norwegian Nynorsk, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish, Ukrainian, Vietnamese";547849231;"Gym Farm LLC";"https://itunes.apple.com/us/developer/gym-farm-llc/id547849231?mt=8";0;NA;20,5;"2015-07-20";"2015-07-11";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitkids-4-7-jahre-premium/id1359439128?mt=8";"FitKids 4-7 Jahre Premium";1359439128;"Health&Fitness";"FitKids I  light 4-7 Jahre - Ein Programm das Spaß macht!Bewegung für Ihr Kind. Freudvoll,  mit Spaß und pädagogisch wertvoll!Tolle Bewegungsspiele für Kinder zum Mitmachen im Video.Hallo, mein Name ist Linda Haus.Bei meiner Arbeit als Sport- und Gymnastiklehrerin beschäftige ich mich bereits seit über 15 Jahren mit Kindern ab dem Kleinkind- und Vorschulalter und konnte bereits viele Erfahrungen sammeln, was die körperliche Entwicklung von Kindern betrifft. Außerdem sehe ich täglich bei meinem Sohn, der jetzt 6 Jahre alt ist, welch ein unglaubliches Spiel-, Bewegungs- und Betätigungsbedürfnis täglich vorhanden ist und welche Entwicklungsschübe er macht. Profitieren Sie und Ihr Kind gerne von meinen Erfahrungen.Viel Spaß!";"FitKids 4-7 Jahre Premium, pur.AG, Health & Fitness, Sports, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1078439841;"Pur.AG";"https://itunes.apple.com/us/developer/pur-ag/id1078439841?mt=8";2,99;"$";55,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitmama-pro-postnatal-workouts/id990939552?mt=8";"FitMama Pro Postnatal Workouts";990939552;"Health&Fitness";"FitMama Pro – 5 Minute Postnatal Home Workouts for MothersAll workouts for Upper, Middle and Lower body zones are available here with no advertising.Lose weight and get your body back after pregnancy with our 5 and 10 minute quick, easy & safe fat-busting home workouts - no equipment needed!·         Safe & effective post-pregnancy workouts for home or on-the-move·         5 or 10 minute Superset exercises to burn fat fast and lose baby weight·         Select your time, body area, pace and let FitMama track your fitness progress for you·         Get special rewards that motivate you to keep going and not give up exercising whilst cheering you up for the day!IMPORTANT: consult your physician first before beginning a new nutrition, yoga or fitness regimen, especially if you’ve just had a baby and/or experience postpartum body issues.FITMAMAFitMama’s fat-burning exercises can help you target and tackle your problem body areas if you’ve just had a baby and don’t know how to lose postnatal baby weight, or to simply shape up at home if you are a busy mum with little time to exercise.Our 5 and 10 minute exercises are based on ‘Supersets’ - two exercises done back-to-back to lose weight faster, with no equipment required! They’re super quick to see results fast - ideal as part of your postnatal weight loss regime, diet or plan.Finding your feet after pregnancy can be hard, especially if you are unhappy with weight gain after childbirth, so FitMama will be with you every step of the way, tracking your post-pregnancy exercise progress for you!TOP FEATURES·         QUICK : Supersets that fit into your busy Mum routine – just 5 or 10 minute post-pregnancy exercises·         BODY ZONE: Workouts to focus on each body area – Lower, Middle and Upper Body, ideal for the post-partum period and targeting weight loss·         PACE: Choose your ideal pace to exercise with your preferred workouts – slow, medium or fast, a relief if you’re tender after childbirth or breastfeeding·         TRACKS: Progress tracker to help your visualise and track your success, by week and month and you can share your exercise achievements on social media like Facebook.·         EXPERT: Fitness workouts adapted by fitness experts for post-pregnancy body problems – helping to tighten muscles, tone your body and shape up your baby belly, waist line, arms, butt, thighs, legs, hips and sore back, neck and shoulders·         EVERYDAY: No special equipment needed – just everyday items, easy workouts to fit in  before the school run, in between work & home life routine, when playing with baby or children or even whilst watching TV!·         GUIDES: Beautifully designed step-by-step Visual and Audio instructions & prompts for every exercise, to make sure you’re doing each movement correctly. Includes a ‘Right and Wrong Way to Exercise’ section to avoid common exercise mistakes especially useful for postpartum stage after having a baby.BONUS!FitMama will also provide you with inspirational quotes, funny images and motivational inserts in the app as a reward for your Fitness achievements!*WHAT IS A SUPERSET?- Supersets are two exercises done back-to-back with no rest in-between – so they speed up your heart rate and your metabolism- This means you’ll burn fat faster and you’ll burn it for longer- Your workout also takes far less time, so you’re less likely to get bored and give up!- Each FitMama workout exercises 2+ muscle groups in 5 or 10 minutesBENEFITS OF FitMama PRO> Enjoy 27 expertly designed post-pregnancy exercises including regular & seasonal content updates and extras!> No registration required and FitMama will still track your progress by week and month> Exercises are available even with no internet connection!> No advertising!ON THE WEB AT www.BeHappyMum.com- Get support and advice on how to be happy and have fun with your childrenOptimized for iPhone and iPad!Email: dev@behappymum.com";"FitMama Pro Postnatal Workouts, HappyMums Solutions Ltd, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.1.10";4;"English";880311563;"HappyMums Solutions Ltd";"https://itunes.apple.com/us/developer/happymums-solutions-ltd/id880311563?mt=8";2,99;"$";83,3;"2018-01-15";"2015-06-29";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitness-care/id1046371737?mt=8";"Fitness Care";1046371737;"Both";"Fitness Care application is application to stay fit and healthy. Everything about your health and fitness you will find in this application. Choose how you want to stay fit…. by Yoga, Aerobics or Gym exercises. This application also helps you to improve quality sleep and maintain your diet plan for healthy life.Features : YOGAContains Suryanamaskar video.Contains different types of Yogasans for beginners, intermediators and experts.Each yogasan with photos and steps.Know benefits about each yogasan.Set workout time and rest time for yogasan.Start your yoga session with 10 yogasan and do it as per described in session.Keep track of weight loss by weekly, monthly and yearly reports.AerobicsDifferent aerobics exercises with videos for beginners, intermediators and expertsKeep track of weight loss by weekly, monthly and yearly reports. GYM ExerciseContains different types of GYM exercises for beginners, intermediators and experts.Know benefits about each exercise with photos and steps.Set workout time and rest time for exercise.Start your session with 10 exercise and do it as per described in session.Keep track of weight loss by weekly, monthly and yearly reports.RunningDisplay current location and current run route in map view.Display current distance and time of running.When you stop running, get your current run summary and route in map view.Keep track of your past runs by weekly, monthly and yearly reports.- SleepThis feature help you to improve you sleep quality.Keep record of your every day sleep and get weekly and monthly reports of it.Get notification before your every day sleep time.Get knowledge about how to sleep and wake up.WaterEnter your weight and know how much water you should drink.Make entry every time you drink water Monthly and weekly report of drink water.Diet/NutritionContains detailed PDF of different diet plans. Follow the instruction and keep your diet healthy.";"Fitness Care, Ankit Moradiya, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";1253806240;"Ankit Moradiya";"https://itunes.apple.com/us/developer/ankit-moradiya/id1253806240?mt=8";0,99;"$";40,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitqueue-lite/id1366278271?mt=8";"FitQueue Lite";1366278271;"Health&Fitness";"A really good workout includes a lot if exercises. And for sure you can easily remember all of yours... don't you? FitQueue is your most personal fitness assistant! And it will help you to make your fitness easier and better!Here are only 5 steps of what you need to do to get started:1. Pick from the list of exercises that are already contained in the application. 2. Once the list of exercises is ready, plan your workouts by grouping your exercises into Fitness Sets. 3. Create a queue of exercises as you need and set goals for each of them. 4. Use FitQueue app on your Apple Watch to record your workout sessions. 5. Finally, save all the results. View the history of all your workouts. Track and analyse your steps, distance, calories, average heart rate and overall results.BUY FULL VERSION TO IMPROVE YOUR FITNESS EXPERIENCE:EXERCISESCreate your own list of exercises and easily edit existing.PERSONAL WORKOUT PROGRAMSCreate your own Fitness Sets with an infinite variations of exercises or easily edit the existing Sets. ADDITIONAL FITSETS' SETTINGSChoose between the time, distance or calories goals you want to achieve during each exercise. Also, there is an option of setting Time Limit and Rest Time.ROUNDSYou can set up to 10 repetitions of the Set.HEALTH APPContribute all workout results into the Health app and activity rings on your Apple Watch.GOALSAchieve new peaks in sports by setting personal goals for the month and year. With the full version you can adjust each goal to fit your needs.SHAREShare your favorite exercises with friends.CONTRIBUTIONWe want to make FitQueue better and we are glad to hear your comments. You can send us issue reports or your suggestions which will help us improve your fitness experience.Get Fit with a Queue of exercises!";"FitQueue Lite, Vladislav Kovalyov, Health & Fitness, Sports, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";718333197;"Vladislav Kovalyov";"https://itunes.apple.com/us/developer/vladislav-kovalyov/id718333197?mt=8";0;NA;41,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fitz-lucky-dip/id1137244155?mt=8";"FITz Lucky Dip";1137244155;"Health&Fitness";"FITz LST is a training philosophy and range of systems designed to get you fit for LIFE. The principles are based on mimicking the same movement patterns that we use in everyday life: SIT, STAND, PUSH & PULL. Working with intensity across these movements will build the strength that we need and require to enhance our quality of life. All the LST systems incorporate intensity in different ways, but each will make our bodies stronger in an effective and efficient manner.Just like training for a sport, we need to invest time training for our lifestyle to remain strong and independent for as long as possible. It is essential for our physical pension in later life.Unlike most other training workouts, there are no skills that need to be taught. All the LST training systems use intuitive ‘lifestyle’ movements.The Lucky Dip workouts here work across two LST systems: LST CONDITIONING and LST CARDIO.They incorporate a unique element of surprise, as, just like in life… you never know what is coming next. The random nature of the card sequence means you are guaranteed never to do the same workout twice. It is what keeps the workout effective, because the body is constantly challenged and never adapts to a set workout. No equipment is required, which means they are workouts that can be done anywhere, either by yourself or with a group of workout buddies, and can be adapted for all levels of fitness.STAY STRONG… STAY YOUNG… this is the FITz-losophy.DISCLAIMERAs with all exercise, it is important to follow basic safety precautions. Ensure you remain hydrated by drinking sufficient water before, after and when needed throughout the workout. Energy drinks are not recommended for fat loss. In the unlikely event you experience any pain during the workout, stop and seek medical advice before proceeding further. Be sure to wear appropriate footwear and attire for exercising.";"FITz Lucky Dip, FIT-z Lifestyle Training, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.4";4;"English";1137244154;"FIT-z Lifestyle Training Ltd";"https://itunes.apple.com/us/developer/fit-z-lifestyle-training/id1137244154?mt=8";0;NA;93,1;NA;"2016-08-17";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/florence-gourdet/id997816664?mt=8";"Florence Gourdet";997816664;"Health&Fitness";"L'application Florence Gourdet vous permet de réserver vos soins directement depuis votre smartphone.vous y trouverez tous les services proposés par votre salon de coiffure Florence Gourdet ainsi que les informations de contact.Restez informés des informations et promos de votre salon haut de gamme.Florence Gourdet spécialiste en coiffure et esthétique accueille et conseil une clientèle exigeante de toutes origines. Venez appréciez le savoir-faire artisanal et réconciliez-vous avec les coiffeurs. Le salon de coiffure haut de gamme Florence Gourdet vous assure un service de confiance et vous garantit de ressortir satisfait(e).";"Florence Gourdet, DIGITAL AGENCY, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.0.2";4;"English, French";983656257;"DIGITAL AGENCY";"https://itunes.apple.com/us/developer/digital-agency/id983656257?mt=8";0;NA;17,1;"2016-02-08";"2015-06-02";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/flowing/id1162747126?mt=8";"Flowing";1162747126;"Health&Fitness";"MARKETPLACE DE ESTILO DE VIDA SAUDÁVELSoluções sob medida na área de saúde e bem estar para pessoas, empresas e marcas.Nosso aplicativo busca incentivar os usuários a adotarem pequenas mudanças de hábitos diárias nas diversas áreas da vida, de uma maneira descontraída. Criando desafios e oferecendo conteúdos que o aproximam cada dia mais de uma vida mais leve e saudável.Cada comunidade ou audiência tem um perfil e realidade. E para que possamos entregar a correta experiência ao cliente, criamos uma PLATAFORMA MOBILE para que as EMPRESAS possam adaptar seus PROGRAMAS DE SAÚDE E BEM ESTAR de forma EXCLUSIVA.Alguns dos conteúdos e Programas proprietários Flowing:- Assessment & Mapeamento de Perfil- Programa de Caminhada & Corrida- Programa de Mindfulness    - Programas de Coaching de Saúde (Nutrição, Atividade Física e Ger. Estresse)";"Flowing, Flowing Consultoria em Qualidade de Vida S.A., Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9.16";12;"Portuguese";1162747125;"Flowing Consultoria em Qualidade de Vida SA";"https://itunes.apple.com/us/developer/flowing-consultoria-em-qualidade-de-vida-s-a/id1162747125?mt=8";0;NA;104;"2018-06-25";"2016-12-03";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/foch-guide-des-internes/id1157618633?mt=8";"Foch - Guide des internes";1157618633;"Medical";"Cette application est un service à destination des internes du CH de Foch permettant d'accéder facilement à toutes les informations utiles.";"Foch - Guide des internes, ASSOCIATION HOPITAL FOCH, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1.8";17;"English";1328446445;"ASSOCIATION HOPITAL FOCH";"https://itunes.apple.com/us/developer/association-hopital-foch/id1328446445?mt=8";0;NA;58,6;"2018-10-03";"2016-09-26";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/foodplaner-ihr-ern%C3%A4hrungstagebuch-und-kalorienz%C3%A4hler/id707431903?mt=8";"Foodplaner – Ihr Ernährungstagebuch und Kalorienzähler für unterwegs";707431903;"Health&Fitness";"Clever abnehmen - sei ein Abnehmfuchs!Kalorienreduzierte Diäten oder sportliche Ziele stellen hohe Ansprüche an eine gesunde und ausgewogene Ernährung.Wir bieten Ihnen alle Informationen, um sich gemäß Ihrem Ziel aber trotzdem gesund zu ernähren. Hierfür finden Sie bei uns Tools wie unser Ernährungstagebuch und unsere Ernährungspläne, die Ihren individuellen Vitamin-, Mineralstoff-, Proteinbedarf u.v.m. berücksichtigen. Mit Foodplaner abnehmen heißt gesund und clever abnehmen!Ernähren Sie sich gesund und protokollieren Sie Ihre Ernährung mit der Foodplaner iPhone App.Auch unterwegs haben Sie mit der Foodplaner iPhone App immer Zugriff auf die Foodplaner-Lebensmittel-Datenbank mit über 180.000 Lebensmitteln. Nutzen Sie das Tagebuch als Kalorienrechner zum Kalorien zählen, als interaktiven Fettrechner u.v.m.Unsere Analysen geben Ihnen Feedback hinsichtlich Ihrer Hauptnährstoffaufnahme, um Sie bei Ihren Diät- und Ernährungszielen zu unterstützen. Sie teilt Ihnen über ein Ampelsystem mit, ob Ihre Kalorien-, Fett-, Eiweiß- und Kohlenhydrataufnahme in einem für Sie angemessenen Bereich ist. Dieser Bereich wird individuell für Sie auf Basis Ihres Alters, Ihres Geschlecht und Ihrem sportlichen Index berechnet. Hierüber bleiben Sie motiviert und erleben Ihren Erfolg.Bei Bedarf können Sie über den In-App Kauf den digitalen Ernährungsexperten von Foodplaner (Foodplaner DEX) aktivieren für:- Individuelle Ziele: Egal, ob Sie abnehmen, zunehmen oder einen Marathon laufen möchten. DEX unterstützt Sie bei Ihren Nährstoffzielen!- Individueller Ernährungsplan: Für Ihre Ziele - DEX sucht aus 1 Milliarde unterschiedlichen Ernährungsplänen den aus, der zu Ihnen passt.- Individuelle Analysen: Ihr Tagebuch inkl. aller Lebensmittel wird gemäß Ihrer Ziele analysiert. Sie erhalten Tipps zur Optimierung.Warum ist die Foodplaner iPhone App besser als die Konkurrenz?- Die Foodplaner iPhone App ist kostenlos nutzbar - nur wenn Sie möchten, können Sie Foodplaner DEX aktivieren!- Die Foodplaner iPhone App bietet Zugriff auf über 180.000 Lebensmittel.- Mit der Foodplaner iPhone App finden Sie am Schnellsten heraus, wie Sie Ihre Ernährungs-Ziele erreichen. Sie erhalten eine umfangreiche Analyse auf Basis des Ampelprinzips.- Nutzen Sie die Foodplaner iPhone App zum schnellen Protokollieren von unterwegs und zum ausführlichen Analysieren am Rechner zu Hause (dafür benötigen Sie einen kostenlosen Foodplaner.de-Account). - Die Foodplaner iPhone App ist einfach zu nutzen aber extrem hilfreich. Die Protokollierung Ihrer Ernährung muss nicht schwierig sein. Mit unserer App wird es Ihnen Spaß machen!- Suchen Sie Lebensmittel über unsere Barcode-Scan Funktion.- Fügen Sie Barcodes oder Bilder zu bestehenden Lebesmitteln hinzu und machen Sie die Foodplaner-Datenbank für andere Nutzer noch umfangreicher.Was andere Nutzer sagen…""Geplantes Abnehmen kann so einfach sein."" von Nadine, die 13 kg mit uns abnahm.""Radikal abzunehmen war meine einzige Alternative."" von Ingrid, die mit uns 45 kg abnahm.""Gesund bleiben und in meine alten Sachen wieder zu passen, waren mein Ziel."" von Sibylle, die mit uns 16 kg abnahm.""Ich wollte mein Gewicht langfristig in den Griff kriegen."" von Katharina, die mit uns 35,5 kg abnahm.…und viele mehr!";"Foodplaner – Ihr Ernährungstagebuch und Kalorienzähler für unterwegs, Michael Nolting, Health & Fitness, Food & Drink, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.10";4;"English";707431906;"Michael Nolting";"https://itunes.apple.com/us/developer/michael-nolting/id707431906?mt=8";0;NA;9,1;"2015-08-06";"2013-09-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/foreseehome-provider/id1329931210?mt=8";"ForeseeHome Provider";1329931210;"Medical";"ForeseeHome is a product of Notal Vision delivering AMD Testing & Monitoring to detect wet AMD earlier to help preserve your vision.ForeSeeHome is a home-based ophthalmology diagnostic that enables both patients and eye care professionals to optimize visual outcomes using our proprietary cloud-based platform.";"ForeseeHome Provider, NOTALVISION,INC, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.27";4;"English";1329931209;"NOTALVISION, INC";"https://itunes.apple.com/us/developer/notalvision-inc/id1329931209?mt=8";0;NA;40,6;"2018-10-23";"2018-02-27";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/fortrose-rosemarkie-golf-club/id1112154860?mt=8";"Fortrose & Rosemarkie Golf Club";1112154860;"Health&Fitness";"Introducing the Fortrose & Rosiemarkie Golf Club AppLocated on the Chanonry Peninsula in the ‘Black Isle’ our Scottish links golf course enjoys breathtaking views over the Moray Firth, very close to the City of Inverness. Established in 1888 the course was re-designed by the five time Open Champion James Braid in 1932.The course has received accolades such as ‘a gem of a course by the sea’, ‘perhaps the best jewel in the highland golfing crown’ and ‘a unique course with special character to be found nowhere else’. The course is open every day of the year and we welcome golfers from all over the world to play on this fantastic links course which has hosted a number of national championships and will continue to do so in the years ahead.The greens are not just fast but also deceptive, with tight fairways and strategically placed bunkers throughout the course – the trademark of the all-time master of bunkering, James Braid. Whilst the course is playing to its full capacity, members, their guests and any golfers visiting our links can play from ANY of our Tees. The choice is your own so you can of course play from the Yellow, White or the new Black tees which will add to the experience of playing on a true Scottish Links Golf Course. Ladies are advised to play from the RED tees. Visiting Golfers with a higher handicap are advised to play from the Yellow or White Tees.If you do fancy a game playing from the new Black tees, then you can do so and play the full 6085 Yards that the Fortrose & Rosemarkie Links Golf Course has to offer, along with experiencing the signature 4th hole from the more difficult teeing ground where par is never a bad score!The app features the Whole in One Golf GPS Range Finder and Digital Guide to playing the clubs 18 hole golf course. The App works as an virtual aid, giving you a 3d insight into each hole and a pin positioning system. THE ULTIMATE TOOL FOR THE ENTHUSIASTIC GOLFER.Features- GPS Distances to the Front, Middle, Back of the Green- 3D Flyover of each hole- Hole by Hole imagery- Full length- Aerial shot of Green with sizes- Tips on pin position- Course Information- Latest Offers- Club Contact details and map";"Fortrose & Rosemarkie Golf Club, Whole in 1 Golf Ltd, Sports, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.20";4;"English";528930961;"Whole in 1 Golf Ltd";"https://itunes.apple.com/us/developer/whole-in-1-golf-ltd/id528930961?mt=8";0;NA;139;"2016-10-31";"2016-05-10";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/foxxy-doo-dominicanbeautysalon/id1296485401?mt=8";"Foxxy Doo DominicanBeautySalon";1296485401;"Health&Fitness";"Foxxy Doo Dominican Beauty SalonDescubra en nuestra app detalles sobre nuestro negocio:* Clic para llamar* Horarios* Mapa y dirección* Sitio Web del negocio* Ofertas y descuentos especiales* Tarjeta Cliente frecuente* y Redes SocialesSitioweb: http://foxxydoodominicanbeautysalon.comAppMovil: http://miappx.com/foxxydoodominicanbeautysalonEmail: info@foxxydoodominicanbeautysalon.com";"Foxxy Doo DominicanBeautySalon, Nestor Alfaro, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1028886526;"Nestor Alfaro";"https://itunes.apple.com/us/developer/nestor-alfaro/id1028886526?mt=8";0;NA;3,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/pharmacie-de-lestaque/id1255552949?mt=8";"Pharmacie de l’Estaque";1255552949;"Health&Fitness";"PHARMACIE DE L'ESTAQUE108 - 110 plage de l’Estaque13016 MARSEILLE04 91 46 10 60Ma pharmacie dans ma poche !Mme Burles Marie Titulaire de la Pharmacie de l'Estaque à Marseille et son équipe vous facilitent la vie. Avec l’application mobile de la pharmacie de l’Estaque, vous restez plus proche de votre pharmacien.Cette application permet de :- Nous géolocaliser- Envoyer vos ordonnances en ligne- Acheter vos produits de parapharmacie en ligne - Suivre nos actualités- Découvrir nos gammes et conseils vétérinaire- Profiter de nos promotions";"Pharmacie de l’Estaque, Marie Burles, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";1255552948;"Marie Burles";"https://itunes.apple.com/us/developer/marie-burles/id1255552948?mt=8";0;NA;47,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
