"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age Rating";"Language(s)";"Developer ID";"Developer Name";"Developer URL";"Price";"Currency";"Size";"Last Update Date";"Release Date";"Average user ratings-current";"Number of user ratings-current";"% of user ratings with 5 stars";"% of user ratings with 4 stars";"% of user ratings with 3 stars";"% of user ratings with 2 stars";"% of user ratings with 1 star";"Date"
"https://itunes.apple.com/us/app/clinisys/id1157869015?mt=8";"Clinisys ";1157869015;"Medical";"Application qui permet de gérer les patients et consultez-les examens laboratoire et radiologie.";"Clinisys, Hassen Ellouze, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.8.0";12;"English";"1157869014";"Hassen Ellouze";"https://itunes.apple.com/us/developer/hassen-ellouze/id1157869014?mt=8";0;NA;43,1;"Apr 17 2018";"Apr 17 2018";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/cloud-training/id976989792?mt=8";"Cloud Training ";976989792;"Health&Fitness";"Cloud Training offers customizable, athlete centered training solutions. Cloud Training is user friendly and offers the capability to quickly write customized training for multiple athletes up to a whole team. Write your workouts then take your device with you to the gym to report and track your session.The current version of the app is athlete centered, Coaches don't worry your version is coming along soon.  Who can remember how big, strong, fast, far or flat out good they were a month let alone a year ago. Cloud Training allows a client/athlete or coach to enter results from a workout to track how far they have come through training. Cloud Training graphs these results to illustrate progress. Another benefit besides motivation is injury prevention. Coaches can track unexpected drops in performance to spot over-training so future workouts can be adjusted accordingly.How much can you single leg squat? Cloud Training has it! Every lift you enter gets converted to its max and can be recalled quickly. Statistics are automatically kept in one location and graphed for easy referral. Cloud Training has the ability to record and play back your exercises with your iPad or iPhone. The video storage and playback feature allows you to be coached from afar as if you are in the same room with your coach or trainer or review your progress over previous sessions.Keep your goals at the forefront of your mind with constant reminders of remaining time until completion along with a archive of past successes for some extra confidence.   Never miss practice again with workout notifications. Cloud Training provides the ability to receive an email, text or phone call about big events to make sure you are on time and ready to get after it.  Cloud Training is not limited to a set stock of workouts like other training software. We take pride in our ability to handle any sport, workout or drills. If you can dream it, it can be implemented into Cloud Training.With Cloud Training the days of running to the office to write training or carrying around a USB drive with your workouts is over. Now you are able to build training, track progress, and contact your athletes or coaches anywhere with an internet correction. Cloud Training has also gone mobile! You can now build training with your smart phone by accessing our site with any mobile device. The same is true for your clients/athletes they can log in to the mobile portal to contact you about their workout view and print their workouts, and look at their progress. Since they are on their phones all the time any way have them enter results on them while they are in the weight room.";"Cloud Training, Cloud Training Systems LLC, Health & Fitness, Sports, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.3.2";4;"English";"972081781";"Cloud Training Systems LLC";"https://itunes.apple.com/us/developer/cloud-training-systems-llc/id972081781?mt=8";0;NA;36,6;"Apr 27 2016";"Apr 27 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/clubcom-tv/id1240456210?mt=8";"ClubCom TV ";1240456210;"Health&Fitness";"Watch live TV, music videos, and other on-demand programming while in your club.NOTE: The ClubCom TV app will only work in facilities equipped with the ClubCom TV system.The ClubCom TV app allows exercisers to connect to and view the media systems installed in their health club using their personal tablet or phone.   Users can view live TV, browse through a large selection of music video channels, and view other on-demand programming.The ClubCom TV app also provides an easy way to find out more about your clubs services, including group exercise and personal training programs.";"ClubCom TV, ClubCom, INC., Entertainment, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";"1206455234";"ClubCom. INC.";"https://itunes.apple.com/us/developer/clubcom-inc/id1206455234?mt=8";0;NA;65,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/corpusclub-batatais/id1117069976?mt=8";"CorpusClub Batatais ";1117069976;"Health&Fitness";"Aplicativo das Academias e Clínicas Corpus da cidade de Batatais - SP.Conteúdos deste aplicativo: Modalidades, Clínica de estética, Studio Pilates, Facebook, Horário de treinos, serviços, contato, Loja Fitness, Promoção de aulas, pesquisas, mural de recados, tabela de preços.";"CorpusClub Batatais, R&A, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.0";17;"English";"1067002635";"R&A - Estrategias de Mudancas LTDA-ME";"https://itunes.apple.com/us/developer/r-a/id1067002635?mt=8";0;NA;29;"May 25 2016";"May 25 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/crazymonkey-defense-malaysia/id1140801829?mt=8";"CrazyMonkey Defense Malaysia ";1140801829;"Health&Fitness";"This is the official members’ app of CrazyMonkey Defense Malaysia. This app enables the GYM members to monitor their training progress, catch all new announcements (holiday notices, new gears and other interesting happenings included),  tracks all of the member’s subscription and payment details as well as to dynamically see what classes are available to the subscription and at what time.** This app requires a login credential, which could be obtained from the front-desk admin.";"CrazyMonkey Defense Malaysia, CloudClefs Sdn. Bhd., Health & Fitness, Sports, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.3.5";12;"English";"1108778394";"CloudClefs Sdn. Bhd.";"https://itunes.apple.com/us/developer/cloudclefs-sdn-bhd/id1108778394?mt=8";0;NA;117,3;"Aug 28 2018";"Aug 28 2018";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/crystal-chompers/id879188737?mt=8";"Crystal Chompers ";879188737;"Health&Fitness";"Your mission has brought you to an immense labyrinth where you must gather precious crystals. What was supposed to be an easy assignment, quickly changes when gigantic space eels awaken and want to make you their next meal!Crystal Chompers was developed as part of a suite of cognitive games, aimed at supporting Brain Health. This game focuses on challenging divided attention. We humans all have a finite amount of attentional resources. Adding new tasks that must be handled simultaneously with other tasks, reduces the amount of attention that can be devoted to each individual task. How much can you handle?If you would like to learn more about Blue Marble and our efforts in neurogaming, please visit www.bluemarblegameco.com";"Crystal Chompers, Blue Marble Game Co, Games, Action, Arcade, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2.4";9;"English";"765971783";"Blue Marble Rehab Inc";"https://itunes.apple.com/us/developer/blue-marble-game-co/id765971783?mt=8";0;NA;241,7;"Jun 18 2014";"Jun 18 2014";3,8;5;60;40;0;0;0;2018-10-19
"https://itunes.apple.com/us/app/dein-pillenwecker-erinnerungen/id1171026658?mt=8";"Dein Pillenwecker & Erinnerungen ";1171026658;"Both";"'Dein Pillenwecker' hilft Dir dabei den Überblick über eine Pille zu behalten. Einfach das Startdatum angeben und die App errechnet dir die Tage an denen Du deine Pille zu nehmen hast. Zusätzlich dazu, erinnert Dich die App zu der gewünschten Uhrzeit an die Einnahme. Also kein lästiges Weckerstellen mehr.Solltest Du deinen Zyklus beendet haben, erinnert Dich die App automatisch nach der Pause an den Beginn des neuen Zyklus.Hierbei lässt sich der Zyklus individuell anpassen.Ob 21er Blister oder 28er Blister, alles ist einstellbar.Außerdem kannst Du für jeden Tag eine Notiz erstellen.Solltest Du einmal eine Pille vergessen haben oder diese nicht eingetragen haben, kein Problem: Die App merkt, wenn Du etwas vergessen hast und zeigt es dir an. Solltest Du lediglich vergessen haben es in die App einzutragen, kannst Du dies nachträglich eintragen.Außerdem werden vergangene Zyklen in der Übersicht gespeichert. So hast du totalen Überblick über deinen Zyklus und eventuelle Fehler.Alle Funktionen auf einen Blick:- Pillenwecker mit Erinnerungsfunktion- Automatische Erinnerungen mit individueller Zeit- Notizen für jedes vergangene Datum anlegen- Erinnerung für nächsten Zyklus- Übersicht über derzeitigen und vergangene Zyklen- Blisterwahl: 21 Pillen + 7 Tage Pause oder 28 Pillen- Du hast bereits einen Zyklus angefangen? Kein Problem, gib einfach das Datum an, an dem Du den Zyklus gestartet hast. Die App errechnet dann automatisch in welchem Tag du bistBitte beachten: Die App soll als Hilfestellung dienen. Da Apps aus technischen Gründen manchmal nicht funktionieren können, übernehmen wir keine Haftung für entstandene Schäden.";"Dein Pillenwecker & Erinnerungen, Philipp Blanke, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";12;"German";"557552652";"Philipp Blanke";"https://itunes.apple.com/us/developer/philipp-blanke/id557552652?mt=8";0,99;"$";1,6;"Nov 3 2016";"Nov 3 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/dementia-test-risk-calculator-of-dementia/id1014958634?mt=8";"Dementia Test - risk calculator of dementia ";1014958634;"Both";"The Dementia Test is a complex and precise risk calculator for detecting dementia. Using a combination of multiple test algorithms, we developed the test, which consider a wide range of factors and is able to recognize smaller nuances than any other risk calculator. After completing a brief questionnaire, calculates the potential risk of developing dementia in yourself or your close relatives. This user-friendly application excels in its simplicity of use and is a great aid in preventing this serious disease. It must be realized that forgetting is not a natural product of ageing. You should pay due attention to disorders of the memory, attention, logical thinking, and the ability of your close relatives, grandmas and grandpas, and also of yourself to perform motor actions.Dementia is a serious brain disease caused by degenerative changes in the brain tissue. Currently, 1/4 of all people older than 85 years suffer from dementia. Alzheimer’s contributes 60 % to this number; it is a very demanding disease from a medical, social, and economical point of view.Think of your health, get a mobile phone and complete your dementia risk test as soon as possible. Modern medicine is not able to cure this disease effectively, but it can slow down its progression. The Dementia Test application offers the following:<U+25CF>	 Dementia risk test <U+25CF>	 Disease information<U+25CF>	 Option to send test results via e-mail<U+25CF>	 Next test date reminder <U+25CF>	 Tips and tricks to reduce the risk of the disease<U+25CF>	 Sharing option";"Dementia Test - risk calculator of dementia, Pears Health Cyber, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.6";12;"English, Czech, French, German, Portuguese, Spanish";"543876664";"Pears Health Cyber s.r.o.";"https://itunes.apple.com/us/developer/pears-health-cyber/id543876664?mt=8";0;NA;23,3;"Apr 6 2017";"Apr 6 2017";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/dennenmarken-fitness-health/id1069835418?mt=8";"Dennenmarken Fitness & Health ";1069835418;"Health&Fitness";"LET OP: JE HEBT EEN Personal Fit Club ACCOUNT NODIG OM IN TE LOGGEN IN DEZE APP.Sporten is nog leuker met onze Personal Fit Club app. Gratis te gebruiken voor al onze klanten!De ideale App voor een fit én gezond leven. Bereik je doelen en blijf gemotiveerd met de nieuwe Personal Fit Club app. Houd je workouts en vooruitgang bij en laat ons je op weg helpen:Met de Personal Fit Club app kun je:• De geplande sessies en de openingstijden van jouw club bekijken• Je dagelijkse fitnessactiviteiten bijhouden• Je gewicht en andere statistieken invoeren en je voortgang bijhouden• Duidelijke 3D demonstraties bekijken (er staan meer dan 2000 oefeningen in!)• Vele kant-en-klare workouts gebruiken• Zelf workouts samenstellen• Meer dan 150 achievements verdienenKies de workout die bij jou past en start met jouw ideale training: in de sportschool of thuis. Houd je fitnessprestaties bij van conditie tot kracht, van afvallen tot groepsles: deze App is jouw eigen Personal Trainer en geeft je de motivatie die je nodig hebt! Upgrade naar de PRO-versie en je krijgt nog meer extra’s!Je kunt deze app syncen met de Apple Gezondheid App. Wanneer je deze connectie activeert, worden je workouts in de Gezondheid app automatisch toegevoegd aan je activiteitenkalender.";"Dennenmarken Fitness & Health, Virtuagym.com, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"4.5.10";12;"English, Dutch, French, German, Greek, Italian, Latvian, Lithuanian, Norwegian Bokmål, Polish, Portuguese, Russian, Spanish, Turkish";"336331599";"DIGIFiT BV";"https://itunes.apple.com/us/developer/virtuagym-com/id336331599?mt=8";0;NA;83,7;"Jul 26 2018";"Jul 26 2018";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/dentaplus-connect-praxis/id1431657083?mt=8";"DENTAplus Connect Praxis ";1431657083;"Medical";"DENTAplus©Connect ist ein Dienst für den konformen und sicheren Beleg- und Bildtransfer zwischen Dentallabor und Zahnarztpraxis.Mit DENTAplus© Connect bieten wir durch die Integration der Schnittstelle vom VDDS (Verband Deutsche Dental-Softwarehersteller) eine einfache Lösung an, das Labor mit der Praxis zu vernetzen. Wenn das PVS  die Schnittstelle VDDS LABOR Client unterstützt, werden die Kostenanfragen oder Aufträge direkt aus dem Praxisverwaltungssystem gesteuert. Wird eine Anfrage oder ein Auftrag gesendet, wird Connect automatisch gestartet und die Praxis immer über den Eingang von Aufträgen und Rechnungen informiert. Der Client/Dienst verbindet sich in regelmäßigen Abständen mit dem Cloud Server und sendet / empfängt Auftragsdaten, Bilder, PDF Dokumente XML Dateien. Das Programm läuft nach dem Start als Dienst im Hintergrund und kann auch manuell gestartet werden.Durch eine integrierte Schnittstelle in der Software Ihrer Zahnarztpraxis kann über eine abgesicherte Internetverbindung eine papierlose Übertragung zwischen der Zahnarztpraxis und dem Dentallabor und umgekehrt erfolgen. Durch die eindeutige Identifikationsnummer für den einzelnen Patienten, werden Dokumente wie Aufträge, Kostenvoranschläge, XML-Dateien und Rechnungen automatisiert und korrekt zugeordnet. Der Austausch der Daten ist vollständig in den Arbeitsablauf integriert. Mehrfaches übermitteln der XML-Datei entfällt dadurch. Sie speichern und versenden Ihren Auftrag und der Empfänger erhält die Daten nahezu in Echtzeit. Der Transfer von Kostenvoranschlägen, Laboraufträgen und Rechnungen im XML-Format erfolgt durch das TÜV-zertifizierte Rechenzentrum mit Sitz in Deutschland hochsicher und verschlüsselt.Direkter Draht zum Labor - VoraussetzungenZahnarztpraxis:  Unterstützung des VDDS-Labor-Clients durch das Praxisverwaltungssystemsowie den Client DENTAplus© Connect (Sie erhalten diesen von Ihrem Dentallabor)Der Client erhält schon Voreinstellungen für die Verbindungsdaten zum VDDS Labor Client.Informationen zu DENTAplus© Connect finden Sie im DENTAplus© Connect Benutzerhandbuch. Es enthält alle wesentlichen Informationen zur Verwendung von DENTAplus© Connect auf einem PC.Digitale Kommunikation macht alle Arbeitswege schneller und flexibler, wenn sie einfach und unkompliziert bedient werden kann.";"DENTAplus Connect Praxis, Holger Stadermann, Medical, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"German";"647586975";"Holger Stadermann";"https://itunes.apple.com/us/developer/holger-stadermann/id647586975?mt=8";0;NA;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/deventer-ziekenhuis/id1436947121?mt=8";"Deventer Ziekenhuis ";1436947121;"Medical";"De Mijn behandeling app van het Deventer Ziekenhuis app biedt u op een efficiënte wijze, alle informatie omtrent uw behandeling. Kies na installatie uw behandeling en stel uw behandeldatum in. Druk vervolgens op 'Start' en uw persoonlijke tijdlijn wordt gecreëerd.";"Mijn behandeling, Stichting Deventer Ziekenhuis, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"4.0.7";17;"English, Dutch, French, German, Italian";"1420429595";"Stichting Deventer Ziekenhuis";"https://itunes.apple.com/us/developer/stichting-deventer-ziekenhuis/id1420429595?mt=8";0;NA;7;"Oct 13 2018";"Oct 13 2018";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/dileme-2018/id1436839399?mt=8";"Dileme 2018 ";1436839399;"Medical";"6. hrvatski kongres ""Dileme u neurologiji"" *  4. hrvatski kongres ""Intenzivna neurologija"" *2. hrvatski susret sestara i medicinskih tehnicara ""Dileme u neurologiji"" *  * - s medunarodnim sudjelovanjem";"Dileme 2018, Antun Bakovic, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";"1148399888";"Antun Bakovic";"https://itunes.apple.com/us/developer/antun-bakovic/id1148399888?mt=8";0;NA;26,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/downtown-yoga-studios/id1101098605?mt=8";"Downtown Yoga Studios ";1101098605;"Health&Fitness";"The Downtown Yoga Studios application is a custom application allowing students of the studio to view class schedules, register for classes and manage their accounts.";"Downtown Yoga Studios, Tula Software, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1.20";4;"English";"663985283";"Ideal Project Group, LLC";"https://itunes.apple.com/us/developer/tula-software/id663985283?mt=8";0;NA;10,4;"Apr 29 2016";"Apr 29 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/dr-laugh/id963205588?mt=8";"Dr. Laugh ";963205588;"Both";"Have you experienced the health benefits of laughter? Try Dr. Laugh. Laughing has been shown to boost the immune system, lower blood pressure, reduce stress and improve overall sense of well being.   Dr. Laugh, the app, provides laughter at the push of a button.  Try the 'best medicine' and laugh along with some of the most contagious laughs in the world.Dr. Laugh also features Apple Watch support so you can browse faces and activate laughter on your paired iPhone remotely - for gags, creating surprises, and making others laugh as well!";"Dr. Laugh, Kris Hixson, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";4;"English";"963205587";"Kris Hixson";"https://itunes.apple.com/us/developer/kris-hixson/id963205587?mt=8";0;NA;128,1;"Apr 27 2015";"Apr 27 2015";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/e-perio/id1003171009?mt=8";"E-Perio ";1003171009;"Medical";"<U+25CE>   IntroductionThis app presents the periodontal chart with a visual format which provides an intuitive and semi-automatic interface for dental professionals to complete the periodontal chart far easier than ever. With its visual simplicity, it also facilitates patients to easily understand their periodontal status with a glance. All you need is a single-finger tip to complete the periodontal chart. Backup, air-print and email functions are included.<U+25CE>   Functionality<U+25AA>   User-friendly Interface: Detailed and delicate graphics present the periodontal status.<U+25AA>   Detailed Periodontitis Diagnosis: Periodontal Chart which replaces the traditional way of paper noting. The chart notation flow takes the advantage of iPad's UI technology. Users can complete the chart rapidly.<U+25AA>   Diagnosis Report: Periodontitis diagnosis can be sent to your patients via Email to enhance the communication between you and your patients.<U+25AA>   Dropbox Import/Export: Dropbox can be used to backup your patient files and import images such as X-Ray.<U+25CE> Notes 1.     The output file is compatible with Yayi Technology<U+200B>'<U+200B>s full-blown E-Dentist App. 2.     After downloading, E-Perio is free of charge for 14 days. You can purchase the functionality modules based on your needs after expiration. 2.     Installation requires access to a e-yayi web account.  <U+25CE> Suggested Equipment: iPad 2 or above, iOS 6.1 or above";"E-Perio, Yayi Technology Co., Ltd., Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";4;"English, Simplified Chinese, Traditional Chinese";"579473597";"Yayi Technology Co., Ltd.";"https://itunes.apple.com/us/developer/yayi-technology-co-ltd/id579473597?mt=8";0;NA;481,6;"Feb 25 2016";"Feb 25 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/emergency-hospital-locator/id963654334?mt=8";"Emergency Hospital Locator ";963654334;"Medical";"Finding Nearest Hospital In Emergency Is now Super Easy.Emergency Hospital Locator Tells You The Location And Direction Of The Nearest Hospital With All The Facilities To Deal With Your Emergency Case.Features<U+2028>* Location And Directions To Nearest Hospital For Emergency Situations<U+2028>* Emergency Contacts List For Each Country<U+2028>* Steps To Handle Emergency Situation* Daily Health Tips* Share daily Health Tip With Your Friends<U+2028><U+2028>Emergency Hospital Locator: Be Safe<U+2028><U+2028>Features, bugs? Please email us at dopaminetech@gmail.com!We're happy to help!";"Emergency Hospital Locator, dopamine tech, Navigation, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2";4;"English";"949483597";"dopamine tech";"https://itunes.apple.com/us/developer/dopamine-tech/id949483597?mt=8";0;NA;32,4;"Aug 29 2016";"Aug 29 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/espghan-2017/id1231498867?mt=8";"ESPGHAN 2017 ";1231498867;"Medical";"On behalf of the ESPGHAN we are delighted to present you the app of the 50th Annual Congress of ESPGHAN to be held from Wednesday 10 to Saturday 13 May 2017, in Prague, Czech Republic.The Congress will present a very attractive Scientific Programme of high quality, preceded by comprehensive Postgraduate Courses for Physicians and for Allied Health Care Professionals as well as an additional Course focussing on Paediatric Inflammatory Bowel Diseases. Once again we plan to offer a hands-on Learning Zone on endoscopic and this year also on motility techniques. Last but not least, the congress offers a great platform to meet colleagues in your field from around the world during the meeting and during outstanding social events that should not be missed.We look forward to welcoming you in Prague and trust you will find your participation in the 50th ESPGHAN annual meeting fruitful and enjoyable.";"ESPGHAN 2017, M Events Cross Media GmbH, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.01";12;"English";"455654224";"M Events Cross Media GmbH";"https://itunes.apple.com/us/developer/m-events-cross-media-gmbh/id455654224?mt=8";0;NA;43,5;"May 4 2017";"May 4 2017";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/estetica-nefertiti/id586193454?mt=8";"Estetica Nefertiti ";586193454;"Health&Fitness";"Con l'App di Estetica Nefertiti entri nel mondo della bellezza, dei trattamenti e della cora del corpo.Trovi tante immagini per conoscere l'azienda, i suoi servizi e i suoi prodotti, dai trattamenti viso e corpo alla Comfort Zone. Inoltre con il tasto 'Promo' puoi sfruttare le offerte pensate appositamente per i clienti più affezionati, che hanno scaricato l'applicazione di Estetica Nefertiti a Bologna sul proprio smartphone.Con la sezione 'Eventi' resti sempre aggiornato sulle iniziative del negozio.L'App di Estetica Nefertiti usa la tua connessione 3G/EDGE o Wi-Fi (se disponibile) ed è del tipo Pushapp.";"Estetica Nefertiti, Netkom Group srl, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.1";12;"English, German, Northern Sami, Spanish";"478834037";"Netkom Group srl";"https://itunes.apple.com/us/developer/netkom-group-srl/id478834037?mt=8";0;NA;22,4;"May 14 2014";"May 14 2014";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/fat-free-lose-weight-fast/id1064257497?mt=8";"FAT FREE - Lose Weight Fast ";1064257497;"Health&Fitness";"EXERCISES TO BURN FAT AND LOSE WEIGHT8 REASONS YOU SHOULD BUR FAT(BASED ON MEDICAL STATISTICS)++++++++++++++++++++++++++++++1. To reduce your weight and feel healthy2. To improve your physical resistance3. To increase your energy levels and mood4. To improve your life and live longer5. To improve your sleep and get rid of sleep apnea6. To keep your brain and body sharp7. To keep your heart and vital organs protected8. To reduce the stress on your joints24 EXERCISES DESIGNED BY A PROFESSIONAL PERSONAL TRAINER(Miguel Gonçalves)+++++++++++++++++++++++++++++++ IPHONE, IPAD AND MAC OS X+ VERSIONS ALSO AVAILABLE++++++++++++++++++++++++++++++";"FAT FREE - Lose Weight Fast, Magno Urbano, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";4;"English, Portuguese";"290406205";"Magno Urbano";"https://itunes.apple.com/us/developer/magno-urbano/id290406205?mt=8";4,99;"$";7;"Sep 28 2016";"Sep 28 2016";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/feartools-anxiety-aid/id1179843607?mt=8";"FearTools - Anxiety Aid ";1179843607;"Both";"FearTools is an evidence-based app designed to help you combat anxiety, aiding you on your road to recovery. This application is especially useful for those suffering from Generalized Anxiety Disorder, Phobias, and Social Anxiety Disorder. FearTools contains several simple, useful, and powerful tools. They include:Thought Diary - Challenge and reframe your unhelpful thoughts with this cognitive therapy techniqueExposure - Overcome your fears with gradual exposure, an effective behavioral therapy techniqueBreathe - Relax with this simple and customizable paced breathing tool Information - Read information, follow self-help guidelines, and find additional resources Test - Take the GAD-7 anxiety questionnaire and track your symptom severity over timeVideo - Discover helpful YouTube videos that can improve your mood and behavior, from guided meditations to enlightening TED talks------FearTools was designed in collaboration with multiple mental health professionals. FearTools is free, contains no advertisements, and is a purely non-profit venture aimed at helping people suffering from clinical depression. Thank you for supporting our efforts with your positive ratings and reviews. Please send any requests, questions, or feedback via email to moodtools@moodtools.org and we will be sure to respond to each one.Disclaimer: This mental health application is not intended to be a replacement for treatment nor any sort of medical intervention. Treatment is, by far, the best way to overcome anxiety disorders. Psychotherapy and medications have been shown to effectively treat anxiety. This application will only aid you on your path to recovery from anxiety. If you are not being professionally treated for anxiety, please talk to your doctor or therapist or use this app to find resources that can connect you to treatment.";"FearTools - Anxiety Aid, Eddie Liu, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2";12;"English";"1003891578";"Eddie Liu";"https://itunes.apple.com/us/developer/eddie-liu/id1003891578?mt=8";0;NA;9,3;"Apr 22 2018";"Apr 22 2018";NA;NA;NA;NA;NA;NA;NA;2018-10-19
"https://itunes.apple.com/us/app/find-me-gluten-free/id431006818?mt=8";"Find Me Gluten Free ";431006818;"Health&Fitness";"Find Me Gluten Free helps you eat gluten free. No need to hunt for a review of a restaurant that mentions eating gluten free. All the reviews on Find Me Gluten Free are from other members of the gluten free community.Features:Find restaurants• Filter by various criteria and find exactly what you are looking for, whether it's pizza, breakfast, or anything else• View restaurants on a map• Call and get directions right from a business listingOn the go• Quickly find gluten free menus from the most popular chains• Bookmark businesses to easily find later when you are out and aboutPremium• Annual, auto-renewing subscription• Payment will be charged to iTunes Account at confirmation of purchase• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal• Subscription may be managed and auto-renewal may be turned off by going to Account Settings after purchase• Any unused portion of free trial period will be forfeited upon purchase or cancellationhttps://www.findmeglutenfree.com/termshttps://www.findmeglutenfree.com/privacyNeed help? Contact us at https://www.findmeglutenfree.com/contact";"Find Me Gluten Free, Gluten Free Classes, LLC, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2.5";4;"English";"453536687";"Jennifer Cafferty";"https://itunes.apple.com/us/developer/gluten-free-classes-llc/id453536687?mt=8";0;NA;22,4;"Oct 4 2018";"Oct 4 2018";4,9;3300;90;0;1;7;1;2018-10-19
