"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date"
"https://itunes.apple.com/us/app/alexicom-elements-story-maker/id505819663?mt=8";"Alexicom Elements Story Maker";505819663;"Medical";"A collection of story templates for entering your own stories for retell.Three template styles are provided:  Arrows, Pages, and Swipe.   The home page of each story template set includes a 5x5 grid of placeholders for 25 stories.  Each story template has placeholders for eight sequential story cells.'Arrows' story templates:Each page provides one cell of the story with forward and back arrows on either side.Grid size:1 rows x 3 colsNo. pgs:  1 home page, 200 story pages'Pages' story templates:Each page provides one cell of the eight-cell story.Grid size:1 rows x 1 colNo. pgs:  1 home page, 200 story pages'Swipe' story templates:Each page provides a swipeable page of eight sequential story cells.Grid size:1 rows x 9 colsNo. pgs:  1 home page, 25 story pagesSpecifications:Age:  AnySetting:  SocialVoice:  Male or Female TTS or recordedLanguage: TTS is US English but you may type text & record in any languageFeatures Include:  Emphasis on Core Words  Easy editing and customization  Add an unlimited number of speaking, linking pages  Camera image acquisition directly in the cells  Access to all provided images and user images  Easily show, dim, or hide cells  Opacity of dimmed cells is fully adjustable  Dimmed cells remain active or can be disabled  Restore lets you delete pages and bring them back Text-to-speech and recorded audio  Word prediction with a 150k word library  Optional word learning and tracking of frequency of word use  1x-3x cell magnification for low vision (scanning and direct select modes)  Page previews and a search bar  Undo button  Direct access to social media, including Facebook, Twitter, and email  30-day user activity log in AAC Institute's LAM format  Data tracking with privacy toggle and recording indicator  iCloud backup may be enabled Switch support: One- and two-switch scanning  Sequential and row/column scanning  Auditory preview Bluetooth and direct touch scanning  Supports RJ Cooper, AbleNet, Therapy Box, and Inclusive Technology Bluetooth switches";"Alexicom Elements Story Maker, Alexicom Tech LLC, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2.2";4;"English";395122091;"Alexicom Tech LLC";"https://itunes.apple.com/us/developer/alexicom-tech-llc/id395122091?mt=8";9,99;"$";38,7;"2016-12-21";"2012-03-03";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/rancho-pueblo-pharmacy/id1124599670?mt=8";"Rancho Pueblo Pharmacy";1124599670;"Medical";"Rancho Pueblo Pharmacy is an easy-to-use app that allows pharmacy customers to manage their entire family's prescriptions, order refills, set medication reminders, and find pharmacy location information. Creating an account is easy. Just enter your last name and date of birth, along with any existing prescription number. Then, simply add all of your family members to your account for quick and easy access to all of their prescriptions. Rancho Pueblo Pharmacy is a free app for iPhone and iPod Touch users. There is no charge to download or use the app.";"Rancho Pueblo Pharmacy, New Tech Computer Systems, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2.7";12;"English";437564874;"New Tech Computer Systems";"https://itunes.apple.com/us/developer/new-tech-computer-systems/id437564874?mt=8";0;NA;6,2;"2016-06-16";"2016-06-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/magnair-experience/id1382379832?mt=8";"Magnair Experience";1382379832;"Health&Fitness";"Discover key device features within this augmented reality (AR) experience application. You can explore realistic rendering with the device, bringing its key features to life with the use of a mobile phone or tablet. To enter the experience, you need a promotional piece that leverages a unique identification marker. Without this, you will not be able to access the application. This 3D model showcases feature-specific panels, allowing you to maneuver the device to explore each of the 8 features. Once a feature is selected, the device animates to visually demonstrate the highlighted message. We invite you to begin your AR experience today!";"Magnair Experience, Sunovion Pharmaceuticals Inc., Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";635379453;"SUNOVION PHARMACEUTICALS INC.";"https://itunes.apple.com/us/developer/sunovion-pharmaceuticals-inc/id635379453?mt=8";0;NA;42,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/top-hat-tutorials/id1077934648?mt=8";"Top Hat Tutorials";1077934648;"Medical";"Welcome to Top Hat Tutorials. This app was designed by students and doctors, for students and doctors as a study aid and reference tool for all aspects of the clinical examination in medicine and surgery. The clinical examination for each system is laid out in an easy to navigate format. Integrated videos, photos and diagrams all help the student or revising doctor to understand what they need to do, how to do it and why they are doing it. Do you need to revise murmurs before entering a cardiology ward, or refamiliarise yourself with the cranial nerves before a neurology ward round? With pictures integrated throughout the text, you will have rapid access to all of your clinical notes right in your pocket.";"Top Hat Tutorials, Tom Branigan, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"English";1077934647;"Tom Branigan";"https://itunes.apple.com/us/developer/tom-branigan/id1077934647?mt=8";0,99;"$";68,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/referralconnect/id660728400?mt=8";"ReferralConnect";660728400;"Medical";"Get the competitive edge you need to succeed with MatrixCare ReferralConnect. Add contacts, manage meetings, view accounts, track referrals/admissions and check your agenda on the go with the MatrixCare ReferralConnect mobile app. Designed specifically for long-term and post-acute care providers, ReferralConnect delivers robust tools and intelligence so you can discover hidden referral sources, focus your marketing efforts and build sustainable relationships that attract even more new business.This is a field companion application to the full MatrixCare ReferralConnect web client. To obtain the full experience of MatrixCare ReferralConnect, use the mobile app in conjunction with the web client. Everything you need for day-to-day field operation will be at your fingertips.             View Agenda             Complete activities             Schedule follow-ups             Access Stats and Claims-Based, Targeted Analytics             Map feature displays account address               Access referral/admission records             And much more. All available in the MatrixCare ReferralConnect iOS mobile app.";"ReferralConnect, SigmaCare, Medical, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2018.3.0";4;"";991909354;"eHealth Solutions, Inc";"https://itunes.apple.com/us/developer/sigmacare/id991909354?mt=8";0;NA;88,6;"2018-09-25";"2016-04-14";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/oximeter/id1244669009?mt=8";"Oximeter";1244669009;"Medical";"This application is only for use with the Pulse Oximeter. Bluetooth Pulse Oximeter combined with this application will allow you to noninvasively track and trend blood oxygen saturation (SpO2) , pulse rate (PR) and Perfusion Index (PI) for health, wellness, sports, Sleeping monitor and aviation use. More information please visit www.arystonetech.com .";"Oximeter, wei hu, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"English, Simplified Chinese";1244669008;"wei hu";"https://itunes.apple.com/us/developer/wei-hu/id1244669008?mt=8";0;NA;15,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/improve-study/id1135094184?mt=8";"IMPROVE Study";1135094184;"Medical";"Information for research coordinators, principal investigators, and study personnel supervising the \""IMPROVE\"" research study (NIH, R01 AG047290).";"IMPROVE Study, ibuildapp ibuildapp, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";12;"English, Italian, Portuguese, Russian";1134075615;"ibuildapp ibuildapp";"https://itunes.apple.com/us/developer/ibuildapp-ibuildapp/id1134075615?mt=8";0;NA;58,9;"2016-07-18";"2016-07-18";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/active-fitness-events/id963289426?mt=8";"ACTIVE - Fitness Events";963289426;"Health&Fitness";"Use the ACTIVE app to find local activities, read and share health & fitness articles, and get special offers. Search through thousands of activities and register directly from your mobile device.Find and follow health and fitness tips from anywhere. Read training guides for the activities you love.Found a race you want to run with a friend? Share it via Twitter, Facebook or email.Features Find and register for events and activities near you Filter events by type, location and date Read articles and reviews on a variety of fitness and activity topics Save activities and articles as Favorites for later viewing Share activities and articles via email, Facebook and Twitter View maps and get driving directions to events and activities Get special deals from ACTIVE GearUpEvents and Activities Include 5K and 10K Races Half and Full Marathons Cycling and Bike Races Triathlons Mud Runs Sports and More!ACTIVE is the leader in online event registrations from 5K running races and marathons to softball leagues and local events. ACTIVE also makes it easy to learn and prepare for all the things you love to do with expert resources, training plans and fitness calculators.Check out more great apps to help you book a campsite, purchase your hunting and fishing licenses, find a fitness community or train for your next 5K, 10K or half marathon here: http://www.active.com/mobile/";"ACTIVE - Fitness Events, Active Network, LLC, Health & Fitness, Sports, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.8.0";4;"English";885139029;"Active Network, LLC";"https://itunes.apple.com/us/developer/active-network-llc/id885139029?mt=8";0;NA;27,3;"2018-05-02";"2015-02-06";3,7;701;46;7;8;21;18;"2018-10-24"
"https://itunes.apple.com/us/app/clearedcall/id1203448375?mt=8";"ClearedCall";1203448375;"Medical";"Whether it is the copy machine, pharmaceutical, insurance or any other type of salesperson, the time you spend with salespeople is your time and your time is valuable. Shouldn't that time be as efficient and productive as possible?ClearedCall brings everyone in out of the cold of a cold call by connecting you and all sales people a unique platform to communicate while allowing you earn ClearedCoins for time spent with salespeople.";"ClearedCall, Cornerstone Technologies, Business, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2";4;"English";858506673;"Cornerstone Technologies International";"https://itunes.apple.com/us/developer/cornerstone-technologies/id858506673?mt=8";0;NA;37,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/nariapp/id1329603025?mt=8";"Nariapp";1329603025;"Medical";"It is a mobile first app that can create a draft of the report in under 5 minutes. Start with the Mapper and simply swipe to the vessels in the order that the angiogram was performed. Add on a 3D angio (or three). Edit the default text of any mapped vessels to document any abnormal findings. Move on to the Document, tap the fields that you want to edit and in minutes a draft is ready to be emailed to you. Paste it into the dictation software or EMR of your choice and take the time saved to ruminate on the meaning of life or how you missed the bitcoin bubble!";"Nariapp, Karthikeyan Arcot, Medical, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1048832153;"Karthikeyan Arcot";"https://itunes.apple.com/us/developer/karthikeyan-arcot/id1048832153?mt=8";0;NA;66,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/dancingmoji/id1111804853?mt=8";"DancingMoji";1111804853;"Medical";"Dancing and Donating is as easy as 1, 2, 3!1) Use your smartphones to choose Female or Male DancingMoji and create using Face Type, Skin Color, Eyebrows, Facial Hair, Eye Type,etc.2) Dress your DancingMoji and select dance.3) Record your voice or video yourself dancing with your DancingMoji and Share on Social Networks.Join in our virtual dance party. After youve danced, dont forget to donate too - every dollar given goes directly towards funding the research to find a cure for FSH Muscular Dystrophy.  What is FSH Muscular Dystrophy and why are we trying to find a cure?Facioscapulohumeral muscular dystrophy (FSHD) is a genetic muscle disorder characterized by progressive muscle weakness that first and most seriously affects facial, shoulder and upper arm muscles.FSHD is the third most common type of muscular dystrophy. The incidence is estimated to be approximately 1 in 7,500 births. Around 800,000 people worldwide have FSHD, with about 50,000 here in the U.S., making FSHD an orphan disease that faces an uphill battle to attract research funding and drug company investment.There is currently no cure and there are no treatments for FSHD. There are currently no clinical trials for promising treatments. We want to change that as fast as possible. Your donation will help accelerate the development of an effective therapy for all those with FSHD.This time you CAN make a difference!";"DancingMoji, LifeSafe Services LLC, Medical, Social Networking, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.3";4;"English";1080671259;"LifeSafe Services LLC";"https://itunes.apple.com/us/developer/lifesafe-services-llc/id1080671259?mt=8";0;NA;242;"2016-10-04";"2016-07-17";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
