"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date";"NC";"Across";"V1";"V2";"V3"
"https://itunes.apple.com/us/app/slp-screener2-comprehensive-language-articulation/id1088148414?mt=8";"SLP-Screener2: Comprehensive Language&Articulation";1088148414;"Health&Fitness";"SLP-Screener 2: Comprehensive Language & Articulation is an iPad app built specifically for Speech and Language Pathologists. It allows you to easily select categories, ask questions and rate the responses from the student. Audio recording files can be automatically added as an email attachment.  To send the result to parents and/or teachers, simply press the email button at the top right of the final result-screen.The result of this Screener app does not determine if the student has any kind of language or articulation related disability. It offers a quick but thorough understanding of the students' language and articulation skills. As some US states require SLP to cover students grammatical morphemes and syntax skills, these kind of questions has been added (as an option) to make it more comprehensive.The fresh interface will bring a new ease to screen the student, where some questions would need to be shown to the student. With a simple tap on a button, all distracting information is removed. We understand that clinicians are very busy, so we have included a time-limit and age group selection pages, so a quick screening can really be quick without missing too many of the categories that the clinician wants to cover.  In addition, TTS (Text-To-Speech) capability of the questions has been included.This Comprehensive Language, Articulation and Grammatical level Screening application for Speech and Language Pathologists was developed using a criterion-reference measure.Background:Since there are many apps on the market that thoroughly tests specific articulation / language skills, we intended to create an app that combines testing various essential skills based on student's age, is in-line with the common core standard, and is efficient in determining if the student needs further evaluation.In collaboration with experienced and certified Speech and Language Pathologists Bonnie Noehr from Los Gatos, CA and with major support from Lets Talk - Fenwick Speech Therapy Services in Los Altos, CA, USA, we combined language, articulation and grammar questions in an optimal blend based on student's age.";"SLP-Screener2: Comprehensive Language&Articulation, Neuro Leap Corporation, Education, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.1";4;"English";1037550798;"Neuro Leap Corporation";"https://itunes.apple.com/us/developer/neuro-leap-corporation/id1037550798?mt=8";14,99;"$";120;"2017-02-21";"2016-11-01";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/slp-tools/id733449089?mt=8";"SLP Tools";733449089;"Medical";"Developed by Thas Zemlickas Silva and programmed by Ricardo Z. Filgueiras, this application is a tool for therapists in daily use in therapy sessions.1. Age Calculator : Calculates chronological age of the patient on the day of assessment or any specific date (in years or months).2. Stopwatch: Practical and simple timer to be used on assessment and therapy.3. Tally Counter : keeps an ongoing tally during therapy activities, eliminating the need to manually count using paper and pencil.4. Percent Right : Correct percentage calculation for assessment and therapy.5. Game Buzzer: A way to stimulate therapy, who ever first pushes the button has the right of reply.6. S/Z Ratio: Quick calculation of maximum phonation time (s/z) used in assessment and therapy of patients with voice disorders.Send suggestions to: thais@zemlickas.com.br";"SLP Tools, Ricardo Filgueiras, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2";4;"English";537949307;"Ricardo Filgueiras";"https://itunes.apple.com/us/developer/ricardo-filgueiras/id537949307?mt=8";1,99;"$";3,3;"2015-11-22";"2013-11-02";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";NA;NA
"https://itunes.apple.com/us/app/slu-ortho/id1196598920?mt=8";"SLU Ortho";1196598920;"Both";"SLU Ortho is an orthodontic compliance app to help make your orthodontic treatment successful. The app contains three key functions.1. Appointment reminder2. Periodic educational messages to improve patient compliance for oral hygiene, appointment attendance, broken brackets, and emergency appointments3. Calendar log function to keep track of hygiene and painThis app does not require internet connection or any type of patient personal information, and all the data will be used for improving the patient care.";"SLU Ortho, Hiroshi Ueno, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.17";12;"English";1196598919;"Hiroshi Ueno";"https://itunes.apple.com/us/developer/hiroshi-ueno/id1196598919?mt=8";0;NA;41,9;"2017-01-30";"2017-01-24";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/small-animal-coma-scale/id867545751?mt=8";"Small Animal Coma Scale";867545751;"Medical";"The Small Animal Coma Scale was developed by researchers at the University of Georgia College of Veterinary  Medicine and Mississippi State University College of Veterinary Medicine.  SACS is a clinical tool designed to aid practitioners in determining head trauma severity, and to collect data on head traumas around the world.";"Small Animal Coma Scale, Kyle Johnsen, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.22";12;"English";1021572657;"Kyle Johnsen";"https://itunes.apple.com/us/developer/kyle-johnsen/id1021572657?mt=8";0;NA;7,7;"2018-06-23";"2014-04-29";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/small-animal-ddx-lite/id484673715?mt=8";"Small Animal DDx Lite";484673715;"Medical";"Small Animal DDx (the full version) provides common differential diagnosis (DDx) for more than 400 symptoms, signs and diagnostic problems. In addition, it suggests a spectrum of investigations to manage each case. Mnemonic codes are available to aid memorization of items. This app draws upon Dr. Andrea Vercelli's many years of experience in his family's veterinary clinic. This Lite version provides a small subset of cases for demonstration purposes.";"Small Animal DDx Lite, Fabrizio Oddone, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.5";4;"English";471578354;"Fabrizio Oddone";"https://itunes.apple.com/us/developer/fabrizio-oddone/id471578354?mt=8";0;NA;1,1;"2016-11-29";"2011-12-05";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/small-animal-ddx/id471578351?mt=8";"Small Animal DDx";471578351;"Medical";"Small Animal DDx provides common differential diagnosis (DDx) for more than 400 symptoms, signs and diagnostic problems. In addition, it suggests a spectrum of investigations to manage each case. Mnemonic codes are available to aid memorization of items. This app draws upon Dr. Andrea Vercelli's many years of experience in his family's veterinary clinic.";"Small Animal DDx, Fabrizio Oddone, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.5";4;"English";471578354;"Fabrizio Oddone";"https://itunes.apple.com/us/developer/fabrizio-oddone/id471578354?mt=8";49,99;"$";4,2;"2016-11-28";"2011-10-18";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/small-animal-differential-cell-counter/id685316302?mt=8";"Small Animal Differential Cell Counter";685316302;"Medical";"The Small Animal Differential Cell Counter is a tool to allow the veterinary clinician to easily perform manual white blood cell differential counts.  This is important to confirm the results of in-house analysers when flagged or unexpected results are obtained.  The evaluation of a blood smear is a vital component to the workup of any critical patient.  The App is simple to use.  First, select the patient species (canine or feline), then tap the image of the appropriate cell for each WBC seen under the microscope.  The App will update the total cell count and give differential percentages for each WBC type.  The format allows a ready visual reference for clinicians who may not get to practice differential cell counts every day.   Differentials are most accurate if more than 100 cells are counted.";"Small Animal Differential Cell Counter, Northside Veterinary Centre, Medical, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0";4;"English";1057391224;"Northside Veterinary Centre Pty Ltd";"https://itunes.apple.com/us/developer/northside-veterinary-centre/id1057391224?mt=8";2,99;"$";8,4;"2013-08-23";"2013-08-13";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Surgery";NA;NA
"https://itunes.apple.com/us/app/small-animal-fracture-management/id587002136?mt=8";"Small Animal Fracture Management";587002136;"Medical";"Now, veterinary students have a unique method of quickly accessing visual information on common fractures and appropriate fixation options.This interactive, free companion app for the book, Fossums Small Animal Surgery, 4e, helps veterinary students practice their orthopedic surgery skills on the go.With the touch of a ""pin"", you can move from the dog skeleton to specific bone region, to fracture pattern -- helping you learn to repair and manage fractures in small animals. For each fracture, images of suggested fixations, depending on fracture assessment score, can be visualized. View the specific fracture, consider the fracture assessment score, and identify the appropriate fixation option for successful fracture management or repair.For veterinary students who use Fossums Small Animal Surgery, 4e, page references provide additional supportive information and procedural instructions for each fixation. However, the app is also a great study tool when used on its own or in conjunction with any other small animal surgery textbook.";"Small Animal Fracture Management, Elsevier Inc., Medical, Reference, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";4;"English";367031326;"Elsevier Inc.";"https://itunes.apple.com/us/developer/elsevier-inc/id367031326?mt=8";0;NA;31,7;"2013-02-13";"2012-12-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Surgery";NA;NA
"https://itunes.apple.com/us/app/small-steps-and-little-victories/id1123849631?mt=8";"Small Steps and Little Victories";1123849631;"Health&Fitness";"What the heck does 7.35 kilometres even mean? Small Steps and Little Victories helps quantify your walking and running data into fun and interesting milestones that everyone can relate to! Did you know sharks can smell blood from 4 km away? With many different achievements, Small Steps and Little Victories keeps you motivated and provides suggestions according to your weekly progress.This application uses Healthkit to get walking distance and steps data.";"Small Steps and Little Victories, Milton Leung, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";4;"English";1123848820;"Milton Leung";"https://itunes.apple.com/us/developer/milton-leung/id1123848820?mt=8";0;NA;24,2;"2016-06-16";"2016-06-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/smallcircles-inc/id985510245?mt=8";"SmallCircles, Inc.";985510245;"Health&Fitness";"All over the country, millions of people are caring for older adults  parents, spouses and other loved ones  with health conditions like Alzheimer's disease and dementia, Parkinson's disease, cancer, diabetes, lung disease, heart disease, depression and more. Are you one of them? SmallCircles can help make caregiving a little easier.We know that caring for an older loved one can be challenging and isolating. SmallCircles helps family caregivers (children, spouses, relatives and friends) of seniors stay connected with others who truly understand the caregiver journey.With SmallCircles, members can:Find or create a local, small, private community of people who truly understand.Participate in a secure group chat to give/receive help, share ideas, ask questions and more.Access relevant resources based on location and health needs.We invite you to create a circle if you dont find one for your community  so others will be able to find you! To stay up to date on SmallCircles news, follow us on Facebook and Twitter:facebook.com/smallcirclesapptwitter.com/smallcirclesapp";"SmallCircles, Inc., Small Circles, Health & Fitness, Social Networking, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.5.6";4;"English";985510244;"Small Circles LLC";"https://itunes.apple.com/us/developer/small-circles/id985510244?mt=8";0;NA;21;"2017-05-04";"2016-05-09";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"DiabetesCare";"MentalHealth&Neurology";"Oncology"
