"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date";"NC";"Across";"V1";"V2";"V3"
"https://itunes.apple.com/us/app/us-naval-hospital-naples/id1339635418?mt=8";"US Naval Hospital Naples";1339635418;"Both";"Our mission: We promote, protect, and restore the readiness, health, and well-being of those entrusted to us.Our vision: To promote and strengthen the global ready force and be the best medical home away from home.Our values: HONOR our patients, our team, ourselves.COURAGE to do what is right. COMMITMENT to excellence and each other.Our goals readiness:Readiness. Value. Jointness.";"US Naval Hospital Naples, U.S. Naval Hospital Naples Italy, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1339635417;"U.S. Naval Hospital Naples, Italy";"https://itunes.apple.com/us/developer/u-s-naval-hospital-naples-italy/id1339635417?mt=8";0;NA;27,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/us-pharmacy/id1327090115?mt=8";"US Pharmacy";1327090115;"Both";"This is a free application that connects you to your local and independent U.S. Pharmacy, located in Forest Hill, Fort Worth, TX. Along with submitting refill requests, you will also have access to important data about your prescriptions while on the go.From the app, you will be presented with a variety of valuable tools: Login to view and request refills from your prescription profile Access a pocket profile--a summary of your recent  prescriptions, prescribing physicians, allergy history and more View the drug monograph information for most drugs in your prescription history View U.S. Pharmacy's location, phone number, and store hours Quickly request refills without logging in by typing the Rx numbers or scanning the Rx barcodes Receive an immediate response confirming the validity of the prescription number";"US Pharmacy, U.S. Pharmacy, INC, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"English";1327090114;"U.S. Pharmacy, INC";"https://itunes.apple.com/us/developer/u-s-pharmacy-inc/id1327090114?mt=8";0;NA;5,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usa-bobsled-skeleton/id1036169375?mt=8";"USA Bobsled & Skeleton";1036169375;"Health&Fitness";"The USA Bobsled & Skeleton app presented by Smuckers provides fans with breaking news and inspiring stories of Team USA, anywhere, anytime. All year long, USA Bobsled & Skeleton is covered with updated events and results information as well as features, photos and videos of your favorite athletes. Follow the journeys of athletes on the road to the 2018 PyeongChang Olympic and Paralympic Games, winter athletes reaching new heights on snow and ice, and relive inspiring moments. The USA Bobsled & Skeleton app presented by Smuckers connects the true fan to Team USA in a simple but stunningly beautiful display of features, photos, videos and social media integration.Key features:Exclusive USA Bobsled & Skeleton content not available anywhere elseCustomizable push notifications for fans to choose to follow their favorite athlete or eventCustomizable homepageThe latest breaking news, features, photos and videos on USA Bobsled & SkeletonLive streaming video and links for World Cup races and other domestic events and a rich VOD library of USA Bobsled & SkeletonLinks to support USA Bobsled & Skeleton through donation opportunities or by purchasing official USA Bobsled & Skeleton apparelAnd, during the PyeongChang 2018 Olympic Games:Athletes: Exclusive athletes bio information including, video, photos, results and social media leading up to and during the PyeongChang 2018 Olympic GamesResults: Real-time updated PyeongChang Results Tracker from all Team USA events at the GamesEvents: Day-to-day event schedules and links to NBC live streaming broadcast of the events";"USA Bobsled & Skeleton, United States Olympic Committee, Sports, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9";4;"English";525168037;"United States Olympic Committee";"https://itunes.apple.com/us/developer/united-states-olympic-committee/id525168037?mt=8";0;NA;70,4;"2017-11-28";"2015-10-23";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Cardiology";NA;NA
"https://itunes.apple.com/us/app/usa-doc-on-call/id1136352751?mt=8";"USA Doc On Call";1136352751;"Both";"VIRTUAL GLOBAL HEALTH CARE DELIVERED WITH EXCEPTIONAL CARE!U.S. BOARD-CERTIFIED DOCTOR OVER THE PHONE ANYTIME, ANYWHERE.Now You Can Talk To A Doctor 24/7/365. Convenience and Easy to Access Your Doctor Consultation! Some 70% of all doctor visits can be handled over the phone. Bridging the gap between you and your healthcare. Convenient and easy-to-use services to help you with everything from the flu, your diet, and counseling. USA Doc On Call is changing healthcare as you know it.Access to your USA Doc On Call Account.";"USA Doc On Call, Asiadok Consulting Inc., Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.1.2";17;"English";1104788638;"Asiadok Consulting Inc.";"https://itunes.apple.com/us/developer/asiadok-consulting-inc/id1104788638?mt=8";0;NA;11,5;"2018-09-25";"2016-07-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Nutrition";NA;NA
"https://itunes.apple.com/us/app/usa-gymnastics-academy/id1141576169?mt=8";"USA Gymnastics Academy";1141576169;"Health&Fitness";"USA Gymnastics Academy is a locally owned business now teaching classes to many of the towns second generational kids!  Over 30 years of experience and Open Enrollment all year long and an Open Door Policy (watch your kids in action each class).USAGA offers classes to boys and girls ages 18 months and up; tiny totz tumble and dance, gymnastics, cheerleading, tap, ballet, hoop & ribbon dance, lyrical dance, birthday parties, camps, private lessons, open gyms, and other public performances.The USAGA app allows you to register for classes, parties and special events. The calendar, social media links, and contact information are also easily accessible from the app.CLASS SCHEDULES - Have a class in mind? Search by level, day, and time. You can register and reserve your childs spot in a class right away.  - Classes are live and always updated.FUN ACTIVITIES - Quick and easy access to register for all of our fun activities including, parades, public performances, camps, open gyms and birthday parties.FACILITY STATUS - Need to know if classes are cancelled due to holidays or Floridas stormy weather? The USAGA app will be the first to let you know. **Receive push notifications for closings, upcoming camp days, registration openings, special announcements, and public performances. The USAGA app is an easy-to-use, on-the-go way to access everything USAGA has to offer right from your smartphone.";"USA Gymnastics Academy, Mobile Inventor Corp, Lifestyle, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"5.1.0";12;"English";495582696;"Mobile Inventor Corp";"https://itunes.apple.com/us/developer/mobile-inventor-corp/id495582696?mt=8";0;NA;11,3;"2017-06-02";"2016-08-06";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Pediatrics";"Surgery";NA
"https://itunes.apple.com/us/app/usa-service-dogs-service-dog-and-esa-registration/id1181451632?mt=8";"USA Service Dogs: Service Dog and ESA Registration";1181451632;"Health&Fitness";"Help avoid hassle with service dog registration and emotional support animal registration ID cards and vests from USAServiceDogs.org. This app helps those who have already registered their service dogs, emotional support animals, or therapy animals to easily carry an electronic version of their registration ID cards which is conveniently stored within the app for online or offline access, plus allows new registrants the option to submit a registration application for an ID card, service dog vest, service dog leash, service dog tag, and other related products directly from our warehouse. Simply type in an existing registration number or the email address used when first registering and your virtual service dog ID card will be downloaded instantly to your device for quick access.By law, service dogs are generally allowed to go anywhere that is accessible to the public. According to the ADA (Americans with Disabilities Act), a service dog is a dog that is individually trained to do work or perform tasks for a person with a disability. These tasks include, but are not limited to: assisting a visually impaired person with mobility, alerting an individual with hearing impairments to sounds, assisting with the retrieval of medication and pulling wheelchairs. Emotional support animals are not governed by the ADA but are governed by the FHA (Fair Housing Act) and ACAA (Air Carrier Access Act), which allow owners to bring their emotional support animals (including dogs and cats) with them on airplanes and in housing, regardless of specific pet policies of the apartment complex or airline. Emotional support animals require a letter from a licensed therapist or physician in order to be considered legally qualifying. If you are planning to travel, please check with your airline in advance about their specific policy with respect to emotional support animals. Service dog registration and emotional support animal registration is not required nor endorsed by any federal agency or law, however many people do find that service dog ID cards, vests, and leashes go a long way towards reducing embarrassing (and sometimes illegal) questioning and confrontation when bringing your service dog with you into public places, since disabilities are not always obvious.USAServiceDogs.org proudly donates to Paws for Vets and The Seeing Eye, among other great organizations helping to train service dogs for disabled veterans in need. If you are associated with a similar organization and would like to apply to become a donor recipient, please contact us through our support URL.For more information, please visit USAServiceDogs.org";"USA Service Dogs: Service Dog and ESA Registration, USA Service Dogs, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1181451631;"Ray Curtis, LLC";"https://itunes.apple.com/us/developer/usa-service-dogs/id1181451631?mt=8";0;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"SensorySystemsHealthcare";"EmergencyMedicine";NA
"https://itunes.apple.com/us/app/usave-pharmacy/id918211790?mt=8";"USave Pharmacy";918211790;"Medical";"With the official USave Pharmacy iPhone app, you can order your refill prescriptions from your Apple iPhone. Simply enter your prescription number, first and last name, and phone number - then click the refill button. And to save your personal information for easier use each time you want to refill a prescription, you can create a user profile using a secure login. There is no charge to download the app. Look for future enhancements to the iPhone app for USave Pharmacy.";"USave Pharmacy, Digital Pharmacist Inc., Lifestyle, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.7";12;"English, Spanish";610044448;"Digital Pharmacist Inc.";"https://itunes.apple.com/us/developer/digital-pharmacist-inc/id610044448?mt=8";0;NA;8,3;"2016-12-02";"2014-10-05";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usave/id1118608828?mt=8";"USave";1118608828;"Health&Fitness";"Here at USave Pharmacy - Gretna, we are dedicated to providing our customers with services that are customized to meet their needs. Stop by and see us today! Our App Features:- Medication Refills: Easily refill your prescriptions on the go- Refill Reminders: Save time on your next refill with a reminder and refill with a single tap- Medication Reminders: Never forget to take your medications again- Co-Pay Coupons: Save up to $450 on top brand medications- Touch-to-Call: Connect with us at the touch of a button- Medication Videos: learn about your medications- Video Health News: doctor and pharmacist reviewed news videos and articles- Visit Prep: health questionnaires to help your pharmacist or doctor better treat you- Ask the Pharmacist: submit to our pharmacists- Favorites: bookmark your favorite articles and conditions- Automatic Updates: access breaking news with automatic content updates";"USave, Digital Pharmacist Inc., Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.4.6";17;"English";610044448;"Digital Pharmacist Inc.";"https://itunes.apple.com/us/developer/digital-pharmacist-inc/id610044448?mt=8";0;NA;37,6;"2018-04-14";"2016-05-31";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Surgery";NA;NA
"https://itunes.apple.com/us/app/usbaflex-mobile/id767615609?mt=8";"USBAFlex Mobile";767615609;"Medical";"USBAFlex is making it easier than ever to manage your Flexible Spending Account (FSA) and/or Health Savings Account (HSA). With this app you are able to quickly access all of your USBAFlex benefits from the convenience of your mobile device!Some of the features of this app include:The ability to submit claim reimbursements and take a picture of your receipt using your phone with SnapClaimView your FSA account details, access your claims and reimbursement history, and manage your personal information View your HSA account details, access your withdrawal and contribution history, and manage your personal informationView your AXISPlus debit card history and, if necessary, block your cardManage your notification preferencesSome of the advantages of this app include:Simplicity- This app is designed with you in mind. Everything from the main menu to the SnapClaim is simple to use and easy to accessSingle sign-on- Your username and password to access this app is the same username and password  you use at USBAFlex.comAccessibility- Using this app you are able to access your account 24/7Security- You can rest easy knowing that none of your personal information available through this app is stored on your mobile device";"USBAFlex Mobile, DataPath, Inc., Medical, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.5.1";12;"English";561493170;"Datapath, Inc";"https://itunes.apple.com/us/developer/datapath-inc/id561493170?mt=8";0;NA;13,5;"2017-08-22";"2013-12-13";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";NA;NA
"https://itunes.apple.com/us/app/usc-telecare/id1402166719?mt=8";"USC TeleCARE";1402166719;"Health&Fitness";"World-class care is in the palm of your hand. The USC TeleCARE app creates a virtual doctor visit, securely connecting patients with our renowned Keck Medicine of USC physicians. Use of this service requires an individual invitation link which you should have received through email or SMS from your provider.  Keck Medicine of USC is the University of Southern Californias medical enterprise, one of only two university-based medical systems in the Los Angeles area. Encompassing academic excellence, world-class research and state-of-the-art clinical care, we attract internationally renowned experts who teach and practice at the Keck School of Medicine of USC, the regions first medical school.The app is made for any office. To sign-up, a doctor will have to contact our sales team, sign agreement, complete implementation and then individual doctor user will be provided with credentials to use the app and enable patients to connect with the doctor for a virtual scheduled visit or on demand using the USC TeleCARE patient app.";"USC TeleCARE, HSC Web Services, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.3";17;"English";1275722374;"HSC Web Services";"https://itunes.apple.com/us/developer/hsc-web-services/id1275722374?mt=8";0;NA;45,2;"2018-10-24";"2018-06-29";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/uscap-thyroid-biopsy-sim/id1199886459?mt=8";"USCAP Thyroid Biopsy Sim";1199886459;"Medical";"USCAP presents an interactive thyroid biopsy simulator.  This training and education application allows users, students, and medical professionals to learn and follow the procedure of performing a cell collection biopsy procedure in a virtual medical environment.  The app features multiple layers of the human head and neck areas as well as interactive labels and notations to help users familiariaze themselves with various parts of the anatomy.";"USCAP Thyroid Biopsy Sim, EON Reality, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";897463232;"EON Reality, Inc.";"https://itunes.apple.com/us/developer/eon-reality/id897463232?mt=8";19,99;"$";228;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Surgery";NA;NA
"https://itunes.apple.com/us/app/usda-foods/id1276448405?mt=8";"USDA Foods";1276448405;"Both";"Mobile version of USDA food database for iPhone.Nutritional tables are highly necessary for health professionals, nutricionists, health supervisors, medicians and food industry.Features: - The complete USDA database (over 8000 different foods); - Full nutritional information for every food;- Portioning to allow exact nutrient measurements; - Combine foods to calculate meal calorie count.";"USDA Foods, Rodrigo Scroferneker, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";4;"English";992505561;"Rodrigo Scroferneker";"https://itunes.apple.com/us/developer/rodrigo-scroferneker/id992505561?mt=8";0;NA;23,9;"2018-03-09";"2017-10-08";4,4;25;64;8;8;20;0;"2018-10-25";1;0;"Nutrition";NA;NA
"https://itunes.apple.com/us/app/usf-health-pharmacy/id989370977?mt=8";"USF Health Pharmacy";989370977;"Medical";"USF Health Pharmacy is an easy-to-use app that allows pharmacy customers to manage their entire familys prescriptions, order refills, set medication reminders, and find pharmacy location information. Creating an account is easy. Just enter your last name and date of birth, along with any existing prescription number. Then, simply add all of your family members to your account for quick and easy access to all of their prescriptions. USF Health Pharmacy is a free app for iPhone and iPod Touch users. There is no charge to download or use the app.";"USF Health Pharmacy, New Tech Computer Systems, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";437564874;"New Tech Computer Systems";"https://itunes.apple.com/us/developer/new-tech-computer-systems/id437564874?mt=8";0;NA;5,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usg-converter/id1065385340?mt=8";"USG Converter";1065385340;"Medical";"Medical refractometers are accurate for human and canine patients, but a conversion factor is required to obtain and accurate USG in feline patients.  This app provides a simple interface for converting medical USG refractometer results from feline samples using the equation (refractometer USG x 0.846)+0.154";"USG Converter, Northside Veterinary Centre, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";4;"English";1057391224;"Northside Veterinary Centre Pty Ltd";"https://itunes.apple.com/us/developer/northside-veterinary-centre/id1057391224?mt=8";0;NA;12,6;"2015-12-17";"2015-12-11";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usieb-benefits-from-usi/id1178127095?mt=8";"USIeb - Benefits from USI";1178127095;"Medical";"USI is a premier middle-market insurance brokerage and consulting firm with committed service teams and the USI ONE Advantage platform. The innovative USI ONE Advantage showcases our dedication to our clients and their employees to have customized coverage, actionable, and measurable solutions within reach. We continue to develop strategic benefit programs and are devoted to solutions for our clients, their employees, and their families for day-to-day usage and value.  By downloading this app, you will initially be prompted to supply an access code to unlock information to your companys Employee Benefits package. This code will give you access to the following: - Access employer sponsored benefits plans via your smart phone and internet access- Review your plans, your plan year, group ID numbers, and classes, along with benefits plan summaries and other helpful information- Contact your insurance carriers with a push of a button- Store digital photos of your insurance cards to ease hassle of keeping track of personal member ID cards- Push message notification may be available";"USIeb - Benefits from USI, USICG Mobile App, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.5.2";4;"English";1036674279;"U.S.I. Holdings Corporation";"https://itunes.apple.com/us/developer/usicg-mobile-app/id1036674279?mt=8";0;NA;27,1;"2018-10-05";"2017-02-02";5;5;100;0;0;0;0;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usmle-2-stanford-review/id711511992?mt=8";"USMLE 2 Stanford Review";711511992;"Medical";"Includes 99% of all USMLE 2 QuestionsUSMLE 2 Stanford Review replicates the actual USMLE Step 2 Clinical Knowledge examination. USMLE 2 Stanford Review includes 2000 questions and answers written by trusted medical school professors who have reviewed the most recent USMLE 2 examination. USMLE 2 Stanford Review also includes 300 image format questions, including CT scans, MRIs, ECGs, and dermatology pictures. Now you can try USMLE 2 Stanford Review for free! See the USMLE 2 questions before you take the actual exam.";"USMLE 2 Stanford Review, Paul Chan, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2017.1";12;"English";998676204;"Paul Chan";"https://itunes.apple.com/us/developer/paul-chan/id998676204?mt=8";0;NA;24,6;"2017-02-27";"2013-09-26";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usmle-anatomy-cram-cards/id913805584?mt=8";"USMLE Anatomy Cram Cards";913805584;"Medical";"Study Smarter, Save Time, Score Higher on your USMLE exam! ""USMLE Cram Cards"" is exam prep that effectively and efficiently helps you study less, score higher on the USMLE Step 1. How often do you use your mobile device? Like many, we always carry our iPhones and iPads on us. This is why USMLE review preparation should be available to you on the go so you can spend less time studying and more time enjoying your summer off. Flashcards are scientifically proven to be one of the best ways to learn. Our engineered system teaches you and makes memorizing easier  saves time, effort and frustration. Our USMLE Step 1 Anatomy Flashcards will push the cards you need to learn harder than the rest, making sure you learn what you need.  Easy to use! But above all, always in your reach! You can use ""USMLE Cram Cards"" in your free time, waiting for the bus, on the subway, or wherever you want. ""USMLE Cram Cards"" lets you make the most of all those short periods of time that you have every day. All your USMLE FlashCards, right at your fingertips. This is why our USMLE Biochemistry and Physiology Flashcards is voted the best way to prep and study for the USMLE, both efficiently, effectively and affordably on your iPhone or iPad. ************ TOP FEATURES ************ + Access over 2800 digital flashcards focused for the USMLE Step 1 Anatomy, anytime anywhere with convenience and accessibility! + Learn from high-yield content relevant to questions presented on the USMLE Step One+ Understand concepts more quickly with illustrative pictures hammering commonly tested facts (over 500 pictures) + Study and track your progress with no limits + Fun to use with our clean and user-friendly design with retina display! + Flip through your USMLE Flashcards with intuitive finger motions + Swipe between cards and touch to flip to the back and mark your knowledge. + Flick screen to move back and forth between flashcards + ""USMLE Cram Cards"" learns your study habits and helps you visualize and monitor your progress through advanced statistics + Track the cards you know by marking them and only study the ones you know or don't know + Focus on tough facts, go hard on the wrongs, and take pride in your progress + Instantly filter and search flashcards based on keywords + Drill yourself with fundamental USMLE Concepts and Facts more efficiently + ""USMLE Cram Cards"" is more affordable than other flashcards + No longer carry heavy books or guides around + Boost your USMLE score while shaving days off your study time  + Receive free unlimited updates an advantage of digital flashcards! + Contact us directly through the app with any questions**************************************Get the app right now! Plus, all of our apps are backed by a pass guarantee or else we give you TRIPLE your money back!*************************************************** SUPPORT ************* In order to achieve the best customer satisfaction, we always take your feedback into consideration. This is why most of the improvements, fixes and additional features came from your suggestions and requests. Please email us at info@cram-cards.com as we are always here to support you. We look forward to helping you in preparing for and acing your USMLE.";"USMLE Anatomy Cram Cards, Cram Cards, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.2";4;"English";733135273;"Cram Cards, LLC";"https://itunes.apple.com/us/developer/cram-cards/id733135273?mt=8";9,99;"$";56,6;"2018-01-26";"2014-09-12";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";"SensorySystemsHealthcare";NA
"https://itunes.apple.com/us/app/usmle-bio-physio-cram-cards/id913831603?mt=8";"USMLE Bio/Physio Cram Cards";913831603;"Medical";"Study Smarter, Save Time, Score Higher on your USMLE exam! ""USMLE Cram Cards"" is exam prep that effectively and efficiently helps you study less, score higher on the USMLE Step 1. How often do you use your mobile device? Like many, we always carry our iPhones and iPads on us. This is why USMLE review preparation should be available to you on the go so you can spend less time studying and more time enjoying your summer off. Flashcards are scientifically proven to be one of the best ways to learn. Our engineered system teaches you and makes memorizing easier  saves time, effort and frustration. Our USMLE Step 1 Biochemistry & Physiology Flashcards will push the cards you need to learn harder than the rest, making sure you learn what you need.  Easy to use! But above all, always in your reach! You can use ""USMLE Cram Cards"" in your free time, waiting for the bus, on the subway, or wherever you want. ""USMLE Cram Cards"" lets you make the most of all those short periods of time that you have every day. All your USMLE FlashCards, right at your fingertips. This is why our USMLE Biochemistry and Physiology Flashcards is voted the best way to prep and study for the USMLE, both efficiently, effectively and affordably on your iPhone or iPad. ************ TOP FEATURES & BENEFITS************ + Access over 2200 digital flashcards focused for the USMLE Step 1 Biochemistry & Physiology, anytime anywhere with convenience and accessibility! + Learn from high-yield content relevant to questions presented on the USMLE Step One+ Understand concepts more quickly with illustrative pictures hammering commonly tested facts (over 200 pictures) + Study and track your progress with no limits + Fun to use with our clean and user-friendly design with retina display! + Flip through your USMLE Flashcards with intuitive finger motions + Swipe between cards and touch to flip to the back and mark your knowledge. + Flick screen to move back and forth between flashcards + ""USMLE Cram Cards"" learns your study habits and helps you visualize and monitor your progress through advanced statistics + Track the cards you know by marking them and only study the ones you know or don't know + Focus on tough facts, go hard on the wrongs, and take pride in your progress + Instantly filter and search flashcards based on keywords + Drill yourself with fundamental USMLE Concepts and Facts more efficiently + ""USMLE Cram Cards"" is more affordable than other flashcards + No longer carry heavy books or guides around + Boost your USMLE test score while shaving days off your study time + Receive free unlimited updates an advantage of digital flashcards! + Contact us directly through the app with any questions**************************************Get the app right now! Plus, all of our apps are backed by a pass guarantee or else we give you TRIPLE your money back!*************************************************** SUPPORT ************* In order to achieve the best customer satisfaction, we always take your feedback into consideration. This is why most of the improvements, fixes and additional features came from your suggestions and requests. Please email us at info@cram-cards.com as we are always here to support you. We look forward to helping you in preparing for and acing your USMLE exam.";"USMLE Bio/Physio Cram Cards, Cram Cards, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.2";4;"English";733135273;"Cram Cards, LLC";"https://itunes.apple.com/us/developer/cram-cards/id733135273?mt=8";9,99;"$";27,2;"2018-01-26";"2014-09-12";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"MentalHealth&Neurology";"SensorySystemsHealthcare";NA
"https://itunes.apple.com/us/app/usmle-clinic/id1354575308?mt=8";"USMLE Clinic";1354575308;"Medical";"Welcome to USMLE Clinic. Here you will find lectures with pages of information on a single flashcard -albeit a rather dynamic one. The goal of these lectures is to help you avoid pitfalls and to prepare you for the inconspicuous complexity of common conditions. Because sometimes, even the most well-defined illnesses can yield tricky questions that require in-depth knowledge of contemporary algorithms. With an emphasis on what to do in a real-life setting, these short lectures focus on the clinical manifestation of disease, targeted patient evaluation, and evidence-based management strategies.";"USMLE Clinic, Donny Cosic, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.3";4;"English";1354575307;"Donny Cosic";"https://itunes.apple.com/us/developer/donny-cosic/id1354575307?mt=8";0,99;"$";37,7;"2018-08-22";"2018-05-27";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;NA;NA;NA
"https://itunes.apple.com/us/app/usmle-exam-review/id1067404552?mt=8";"USMLE Exam Review";1067404552;"Medical";"This is a Combination of sets, containing practice questions and study cards for USMLE preparation on different topics. Get +2400 study notes & quiz to prepare your USMLE exam smoothly on the GO. With this app you guarantee higher score, wider knowledge & more study effectiveness.With this app you can learn on the Go & everywhere. Don't just meet standards, exceed them.In this app you will GET 4 apps for the price of 1.For the seek of Knowledge sharing  & in order to give our learners a great value for their investment in Learning, We added 3 free relevant apps with this premium application:1-Medical Terminology (3000 terms)2-Medical Abbreviations (700 Abbreviations)3-Medical Law & ethics (1400 flashcards)This means buy 1, Get 3 Free!This application allows you to expand your knowledge, widen your expertise, improve your skills, Broaden your career & academic horizons.This application contains over 2400 flashcards to prepare the USMLE examination quickly and efficiently.US Doctors, who prepared for the USMLE use this app, here's why:-Tailored study notes to suit you-Less time for preparation-Exam focused questions and answers-Developed to let you succeed from the first attempt-Affordable price to all student , researchers, professionals, and doctors. The United States Medical Licensing Examination  (USMLE) is a three-step examination for medical licensure in the United States and is sponsored by the Federation of State Medical Boards (FSMB) and the National Board of Medical Examiners (NBME).The USMLE assesses a physician's ability to apply knowledge, concepts, and principles, and to demonstrate fundamental patient-centered skills, that are important in health and disease and that constitute the basis of safe and effective patient care. Each of the three Steps of the USMLE complements the others; no Step can stand alone in the assessment of readiness for medical licensure.Step 1USMLE Step 1 assesses whether medical school students or graduates understand and can apply important concepts of the basic sciences to the practice of medicine. As of 2007, it covers the following subjects, in both systemic (general and individual anatomical characteristics) and procedural (functional, therapeutic, environmental, and abnormality) themes:    Pathology,    Pharmacology,    Physiology,    Microbiology,    Biochemistry,    Anatomy,    Behavioral sciences,    Interdisciplinary topics, such as nutrition, genetics, and aging.US medical students take Step 1 at the end of the Basic Sciences portion of the curriculum, usually after the second year of medical school.The Step 1 score is frequently used in medical residency applications as a measure of a candidate's likelihood to succeed in that particular residency (and on that specialty's board exams).Step 2USMLE Step 2 is designed to assess whether medical school students or graduates can apply medical knowledge.Step 2-CKUSMLE Step 2 CK is designed to assess clinical knowledge through a traditional, multiple-choice examination. It is a 9 hour examStep 2-CSUSMLE Step 2 CS is designed to assess clinical skills through simulated patient interactions, in which the examinee interacts with standardized patients portrayed by actors. USMLE Step 3 is the final exam in the USMLE series designed to assess whether a medical school graduate can apply medical knowledge and understanding of biomedical and clinical science essential for the unsupervised practice of medicine. In other countries    Medical Council of Canada Qualifying Examination, in Canada    Professional and Linguistic Assessment Board test (similar exam used in United Kingdom)    Australian Medical Council (AMC) in Australia.    Medical Council of India (MCI-FMGE conducted by National Board of Examinations)    Examen Nacional de Aspirantes a Residencias Medicas (ENARM) in Mexico.    rztliche Prfungen, overseen by the IMPP, in Germany";"USMLE Exam Review, Karim SLITI, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";12;"English";1049042697;"Karim SLITI";"https://itunes.apple.com/us/developer/karim-sliti/id1049042697?mt=8";2,99;"$";20,8;"2015-12-20";"2015-12-20";NA;NA;NA;NA;NA;NA;NA;"2018-10-25";1;0;"Nutrition";"EmergencyMedicine";"GinecologyAndObstetrics"
